time,tday,FMISID,tmin,tmax,rrday,snow,TG_PT12H_min,area
2020-01-03,1.9,101603,0.6,3.7,NA,NA,NA,PIS
2020-01-04,-1.9,101603,-2.8,1,NA,NA,NA,PIS
2020-01-05,-10.7,101603,-16.4,-2.2,NA,NA,NA,PIS
2020-01-06,-2.9,101603,-11.9,0,TRUE,NA,NA,PIS
2020-01-07,0.6,101603,-0.6,2.1,NA,NA,NA,PIS
2020-01-08,2.4,101603,1.5,3.2,NA,NA,TRUE,PIS
2020-01-09,-1.1,101603,-1.9,3.3,NA,NA,NA,PIS
2020-01-10,-6.8,101603,-9.7,-1.5,NA,NA,NA,PIS
2020-01-11,-4.4,101603,-10.5,-2.7,NA,NA,NA,PIS
2020-01-12,0.4,101603,-2.7,2.1,NA,NA,NA,PIS
2020-01-13,-2.9,101603,-4.6,-0.6,NA,NA,NA,PIS
2020-01-14,-0.4,101603,-4.2,1.3,NA,NA,NA,PIS
2020-01-15,1.8,101603,0.2,4.3,NA,NA,FALSE,PIS
2020-01-16,0.4,101603,-1.8,3.1,NA,NA,NA,PIS
2020-01-17,0.7,101603,-0.4,1.3,NA,NA,NA,PIS
2020-01-18,1,101603,-0.3,2.5,NA,NA,FALSE,PIS
2020-01-19,-0.1,101603,-2.1,2.5,NA,NA,NA,PIS
2020-01-20,-1.1,101603,-3.8,1.9,NA,NA,NA,PIS
2020-01-21,2.2,101603,-0.6,5.2,NA,NA,NA,PIS
2020-01-22,-3.8,101603,-5.8,0.1,NA,NA,NA,PIS
2020-01-23,-6.6,101603,-11.4,-4.2,NA,NA,NA,PIS
2020-01-24,-1.9,101603,-7.2,0.8,NA,NA,NA,PIS
2020-01-25,-3.6,101603,-6.9,-1.7,TRUE,NA,NA,PIS
2020-01-26,-9.4,101603,-16.8,-4.3,NA,NA,NA,PIS
2020-01-27,-16.8,101603,-23.3,-12,NA,NA,NA,PIS
2020-01-28,-9,101603,-12,-7.6,NA,NA,NA,PIS
2020-01-29,-5.8,101603,-7.6,-4.2,NA,NA,NA,PIS
2020-01-30,-5.2,101603,-6.2,-3.8,NA,NA,NA,PIS
2020-01-31,-8,101603,-9,-6.2,NA,NA,NA,PIS
2020-02-01,-7,101603,-9.7,-5.3,NA,NA,NA,PIS
2020-02-02,-2.1,101603,-5.3,0.2,NA,NA,NA,PIS
2020-02-03,-6.9,101603,-10.3,-0.6,NA,NA,NA,PIS
2020-02-04,-12.7,101603,-19,-5,NA,NA,NA,PIS
2020-02-05,-9.5,101603,-21.1,-5.5,NA,NA,NA,PIS
2020-02-06,-9.8,101603,-17.7,-5.3,NA,NA,NA,PIS
2020-02-07,-12.3,101603,-19,-6.2,NA,NA,NA,PIS
2020-02-08,-4.4,101603,-8.1,-3.2,NA,NA,NA,PIS
2020-02-09,-0.4,101603,-3.2,0.9,NA,NA,NA,PIS
2020-02-10,1.3,101603,0.5,2,NA,NA,NA,PIS
2020-02-11,1.2,101603,0.6,2.2,NA,NA,NA,PIS
2020-02-12,0.5,101603,-0.2,1.1,NA,NA,NA,PIS
2020-02-13,0.6,101603,0,1.2,NA,NA,NA,PIS
2020-02-14,-3.3,101603,-5.5,0.2,NA,NA,NA,PIS
2020-02-15,-3.7,101603,-10.6,-0.1,NA,NA,NA,PIS
2020-02-16,0.6,101603,-0.3,1,NA,NA,NA,PIS
2020-02-17,2.9,101603,0.9,4.1,NA,NA,NA,PIS
2020-02-18,2.4,101603,1.6,3.5,TRUE,NA,TRUE,PIS
2020-02-19,0.2,101603,-1.5,2.4,NA,NA,NA,PIS
2020-02-20,-7.5,101603,-11.9,-1.4,NA,NA,NA,PIS
2020-02-21,-0.7,101603,-9.3,0.8,NA,NA,NA,PIS
2020-02-22,1.4,101603,0.2,2.6,NA,NA,FALSE,PIS
2020-02-23,-0.1,101603,-0.3,0.4,NA,NA,FALSE,PIS
2020-02-24,-2.4,101603,-4.6,0,NA,NA,NA,PIS
2020-02-25,-6.4,101603,-10.1,-1.5,FALSE,NA,NA,PIS
2020-02-26,-10.4,101603,-14.8,-4.4,NA,NA,NA,PIS
2020-02-27,-15.9,101603,-22.7,-5,NA,NA,NA,PIS
2020-02-28,-12,101603,-21.2,-4.7,NA,NA,NA,PIS
2020-02-29,-11.1,101603,-16.6,-3.4,NA,NA,NA,PIS
2020-03-01,-6.9,101603,-19.4,-3.6,NA,NA,NA,PIS
2020-03-02,-5.4,101603,-8.8,-2.4,NA,NA,NA,PIS
2020-03-03,-6.7,101603,-9.4,-3.9,NA,NA,NA,PIS
2020-03-04,-6,101603,-9.7,-2.8,NA,NA,NA,PIS
2020-03-05,-0.8,101603,-4.9,0.8,NA,NA,NA,PIS
2020-03-06,-2.4,101603,-5.3,0.6,NA,NA,NA,PIS
2020-03-07,-5.9,101603,-13.9,1.1,NA,NA,NA,PIS
2020-03-08,-4.4,101603,-16,3.6,NA,NA,NA,PIS
2020-03-09,2.5,101603,1.3,3.4,NA,NA,NA,PIS
2020-03-10,1.5,101603,0.2,3.1,NA,NA,NA,PIS
2020-03-11,1.1,101603,0,2.8,NA,NA,FALSE,PIS
2020-03-12,0.6,101603,0.4,1.6,NA,NA,NA,PIS
2020-03-13,-2.6,101603,-6.1,0.5,NA,NA,NA,PIS
2020-03-14,-8.9,101603,-10.2,-5.2,NA,NA,NA,PIS
2020-03-15,-5.5,101603,-18.9,2.7,NA,NA,NA,PIS
2020-03-16,-0.8,101603,-3.4,2.6,NA,NA,FALSE,PIS
2020-03-17,-3.6,101603,-11.4,1,NA,NA,NA,PIS
2020-03-18,2.1,101603,-1.1,6.7,NA,NA,NA,PIS
2020-03-19,-0.2,101603,-6.8,5.9,NA,NA,NA,PIS
2020-03-20,-6.4,101603,-8.9,1.2,NA,NA,NA,PIS
2020-03-21,-8.2,101603,-15.9,-1.2,NA,NA,NA,PIS
2020-03-22,-7.3,101603,-18.4,0.2,NA,NA,NA,PIS
2020-03-23,-0.7,101603,-4.9,3.4,NA,NA,NA,PIS
2020-03-24,2.1,101603,-1.8,5.9,NA,NA,NA,PIS
2020-03-25,4.3,101603,-0.1,7.7,NA,NA,NA,PIS
2020-03-26,3.3,101603,0.7,6.6,NA,NA,NA,PIS
2020-03-27,2.8,101603,-2.5,8.2,NA,NA,NA,PIS
2020-03-28,1.5,101603,-1.7,5.7,FALSE,NA,NA,PIS
2020-03-29,-4.5,101603,-7.3,-0.2,NA,NA,NA,PIS
2020-03-30,-6.3,101603,-13.9,-0.4,NA,NA,NA,PIS
2020-03-31,-6.6,101603,-14.7,-2.9,NA,NA,NA,PIS
2020-04-01,-1.5,101603,-4.3,2.3,NA,NA,NA,PIS
2020-04-02,-6.2,101603,-17.4,0.4,NA,NA,NA,PIS
2020-04-03,-0.1,101603,-2.8,3,NA,NA,NA,PIS
2020-04-04,-2.3,101603,-4.5,2.2,NA,NA,NA,PIS
2020-04-05,-4.7,101603,-12.4,1.7,NA,NA,NA,PIS
2020-04-06,-3.7,101603,-13.4,2,NA,NA,NA,PIS
2020-04-07,4.7,101603,-0.8,12,NA,NA,NA,PIS
2020-04-08,4.6,101603,-3.7,8.5,NA,NA,NA,PIS
2020-04-09,2.2,101603,1,7.2,NA,NA,NA,PIS
2020-04-10,-2.6,101603,-7.7,2.7,NA,NA,NA,PIS
2020-04-11,-3,101603,-9.4,3.7,NA,NA,NA,PIS
2020-04-12,-2,101603,-10.4,2.5,NA,NA,NA,PIS
2020-04-13,0.6,101603,-1.5,3.1,NA,NA,FALSE,PIS
2020-04-14,-1,101603,-6.5,4.4,NA,NA,NA,PIS
2020-04-15,-0.2,101603,-3.1,4.7,NA,NA,NA,PIS
2020-04-16,0.3,101603,-7,5.8,FALSE,NA,NA,PIS
2020-04-17,0.6,101603,-1,2.1,NA,NA,NA,PIS
2020-04-18,1.1,101603,-0.2,2.8,NA,NA,NA,PIS
2020-04-19,2.8,101603,-1.4,5.9,NA,NA,NA,PIS
2020-04-20,3.2,101603,-0.6,7.5,NA,NA,NA,PIS
2020-04-21,4.1,101603,-3.5,9.1,NA,NA,NA,PIS
2020-04-22,2.6,101603,-4,7.6,NA,NA,NA,PIS
2020-04-23,1.1,101603,-5.9,5.6,NA,NA,NA,PIS
2020-04-24,0.1,101603,-1.1,3,NA,NA,NA,PIS
2020-04-25,0,101603,-5.4,3.9,FALSE,NA,NA,PIS
2020-04-26,0.9,101603,-1.9,4.2,NA,NA,NA,PIS
2020-04-27,0.8,101603,-5.8,5.7,FALSE,NA,NA,PIS
2020-04-28,0.5,101603,-3.5,5.1,NA,NA,NA,PIS
2020-04-29,-0.7,101603,-3,2.9,NA,NA,NA,PIS
2020-04-30,-1.3,101603,-7,3.4,NA,NA,NA,PIS
2020-05-01,1.3,101603,-6.6,6.5,NA,NA,NA,PIS
2020-05-02,6.7,101603,0.4,12.2,NA,NA,NA,PIS
2020-05-03,5.4,101603,2.9,8.8,NA,NA,NA,PIS
2020-05-04,6.4,101603,2.2,12,NA,NA,NA,PIS
2020-05-05,6,101603,-3.3,13.8,NA,FALSE,NA,PIS
2020-05-06,5.8,101603,-2.3,13,NA,FALSE,NA,PIS
2020-05-07,4.5,101603,-2.7,11.4,NA,FALSE,NA,PIS
2020-05-08,4.4,101603,-4.2,9.5,NA,FALSE,NA,PIS
2020-05-09,3,101603,2.3,7.2,NA,FALSE,NA,PIS
2020-05-10,6.6,101603,-4.1,13.1,NA,FALSE,NA,PIS
2020-05-11,2.1,101603,-0.3,10.3,NA,NA,NA,PIS
2020-05-12,1.3,101603,-4.3,6.1,FALSE,NA,NA,PIS
2020-05-13,3.2,101603,-4.7,9.7,NA,FALSE,NA,PIS
2020-05-14,3.8,101603,-3.8,9.8,NA,NA,NA,PIS
2020-05-15,2.8,101603,-3.7,8.7,FALSE,NA,NA,PIS
2020-05-16,3.7,101603,-4.1,7.9,NA,NA,NA,PIS
2020-05-17,3.5,101603,1.2,5.8,NA,NA,NA,PIS
2020-05-18,5,101603,-0.8,10.9,NA,NA,NA,PIS
2020-05-19,4.1,101603,0.2,9,NA,NA,NA,PIS
2020-05-20,5.6,101603,2,9,NA,NA,NA,PIS
2020-05-21,7.8,101603,3.6,12.8,NA,NA,NA,PIS
2020-05-22,8,101603,0.5,14.5,NA,NA,NA,PIS
2020-05-23,11.1,101603,-1.4,18,NA,NA,NA,PIS
2020-05-24,11.5,101603,1.9,17.3,NA,NA,NA,PIS
2020-05-25,12.7,101603,2.5,19.4,NA,NA,NA,PIS
2020-05-26,14,101603,4.6,21.1,NA,NA,NA,PIS
2020-05-27,14.1,101603,3.7,21.6,NA,NA,NA,PIS
2020-05-28,11.3,101603,8.6,16.8,NA,NA,NA,PIS
2020-05-29,10.2,101603,-1.3,16.9,NA,NA,NA,PIS
2020-05-30,12.1,101603,4,17.2,NA,NA,NA,PIS
2020-05-31,12,101603,3.4,17.4,NA,NA,NA,PIS
2020-06-01,11,101603,8.5,14.7,NA,NA,NA,PIS
2020-06-02,13.2,101603,3.2,20.4,NA,NA,NA,PIS
2020-06-03,14,101603,4.7,20.8,NA,NA,NA,PIS
2020-06-04,14.6,101603,5.5,20.9,NA,NA,NA,PIS
2020-06-05,13,101603,11,16.7,NA,NA,NA,PIS
2020-06-06,14.9,101603,11.4,21.3,NA,NA,NA,PIS
2020-06-07,14.1,101603,8.3,19,NA,NA,NA,PIS
2020-06-08,15.3,101603,7.9,22,NA,NA,NA,PIS
2020-06-09,16,101603,11,19.6,FALSE,NA,NA,PIS
2020-06-10,16.8,101603,13.3,22.5,NA,NA,NA,PIS
2020-06-11,15.1,101603,10.4,19.9,NA,NA,NA,PIS
2020-06-12,14.4,101603,5.9,20.4,NA,NA,NA,PIS
2020-06-13,18,101603,7.8,24.7,NA,NA,NA,PIS
2020-06-14,19.5,101603,8.5,25.6,NA,NA,NA,PIS
2020-06-15,19.9,101603,9.8,26.3,NA,NA,NA,PIS
2020-06-16,19.1,101603,11.9,24.1,NA,NA,NA,PIS
2020-06-17,18.1,101603,11.2,23.4,NA,NA,NA,PIS
2020-06-18,17.3,101603,15.2,21.6,NA,NA,NA,PIS
2020-06-19,17.7,101603,12.3,23.7,NA,NA,NA,PIS
2020-06-20,15.3,101603,12.2,19.7,NA,NA,NA,PIS
2020-06-21,15.6,101603,6.7,21.5,NA,NA,NA,PIS
2020-06-22,17.3,101603,6.2,23.8,NA,NA,NA,PIS
2020-06-23,19.5,101603,8.2,28.6,NA,NA,NA,PIS
2020-06-24,22.1,101603,11.7,28.2,NA,NA,NA,PIS
2020-06-25,21.4,101603,11.5,29.5,NA,NA,NA,PIS
2020-06-26,23.2,101603,14.1,28.9,NA,NA,NA,PIS
2020-06-27,18.3,101603,14.6,24.4,NA,NA,NA,PIS
2020-06-28,13.9,101603,10,18.8,NA,NA,NA,PIS
2020-06-29,15.9,101603,5.5,22.2,NA,NA,NA,PIS
2020-06-30,13.6,101603,13,17.4,NA,NA,NA,PIS
2020-07-01,13.9,101603,10.9,18.8,NA,NA,NA,PIS
2020-07-02,13.7,101603,10.8,17.9,NA,NA,NA,PIS
2020-07-03,13.7,101603,7.6,19.5,NA,NA,NA,PIS
2020-07-04,13.3,101603,7.7,19.1,NA,NA,NA,PIS
2020-07-05,13.9,101603,10,18.5,NA,NA,NA,PIS
2020-07-06,15.2,101603,10.7,19.9,NA,NA,NA,PIS
2020-07-07,14.5,101603,8.8,19,NA,NA,NA,PIS
2020-07-08,14.3,101603,11.9,18.5,NA,NA,NA,PIS
2020-07-09,12.5,101603,6.5,16.9,NA,NA,NA,PIS
2020-07-10,11.3,101603,4.6,16.6,NA,NA,NA,PIS
2020-07-11,12.3,101603,5.3,17.6,NA,NA,NA,PIS
2020-07-12,13.9,101603,5.6,20.4,NA,NA,NA,PIS
2020-07-13,12.7,101603,7.6,18.6,NA,NA,NA,PIS
2020-07-14,11.5,101603,8.2,15.1,NA,NA,NA,PIS
2020-07-15,14.6,101603,5.5,20.9,NA,NA,NA,PIS
2020-07-16,16.1,101603,10.1,21.5,NA,NA,NA,PIS
2020-07-17,17.4,101603,7.6,24.4,NA,NA,NA,PIS
2020-07-18,19.4,101603,11,25.4,NA,NA,NA,PIS
2020-07-19,18.4,101603,11.5,24.5,NA,NA,NA,PIS
2020-07-20,19.7,101603,13,26.7,NA,NA,NA,PIS
2020-07-21,18.3,101603,11.3,24.5,NA,NA,NA,PIS
2020-07-22,15,101603,13.3,17.2,NA,NA,NA,PIS
2020-07-23,12.6,101603,12,14.3,NA,NA,NA,PIS
2020-07-24,12.7,101603,9.4,18,NA,NA,NA,PIS
2020-07-25,13.8,101603,10.3,18.1,NA,NA,NA,PIS
2020-07-26,15.4,101603,12.3,20.6,NA,NA,NA,PIS
2020-07-27,16.6,101603,9,23.2,NA,NA,NA,PIS
2020-07-28,18,101603,11.3,23.7,NA,NA,NA,PIS
2020-07-29,16,101603,15,19.5,NA,NA,NA,PIS
2020-07-30,14.4,101603,12.8,17.9,NA,NA,NA,PIS
2020-07-31,13.3,101603,11.2,16.1,NA,NA,NA,PIS
2020-08-01,15.2,101603,7.3,18.8,NA,NA,NA,PIS
2020-08-02,13.4,101603,10.6,19.2,NA,NA,NA,PIS
2020-08-03,15.1,101603,10.8,20.1,NA,NA,NA,PIS
2020-08-04,16.6,101603,13.3,21,NA,NA,NA,PIS
2020-08-05,15.7,101603,13.6,21,NA,NA,NA,PIS
2020-08-06,14.1,101603,8.8,17.8,NA,NA,NA,PIS
2020-08-07,16.9,101603,13.9,22.1,NA,NA,NA,PIS
2020-08-08,18.9,101603,10.3,26.1,NA,NA,NA,PIS
2020-08-09,19.7,101603,14.9,25.5,NA,NA,NA,PIS
2020-08-10,13,101603,11.4,18.4,NA,NA,NA,PIS
2020-08-11,12.2,101603,10.6,15.1,FALSE,NA,NA,PIS
2020-08-12,11.8,101603,7.9,15.4,NA,NA,NA,PIS
2020-08-13,13.5,101603,9.5,19.4,NA,NA,NA,PIS
2020-08-14,12.6,101603,5.4,17.8,NA,NA,NA,PIS
2020-08-15,16.8,101603,14.2,21.7,NA,NA,NA,PIS
2020-08-16,12.6,101603,9.1,18.1,NA,NA,NA,PIS
2020-08-17,8.8,101603,0.7,16.4,NA,NA,NA,PIS
2020-08-18,10.7,101603,0.6,18.4,NA,NA,NA,PIS
2020-08-19,14.4,101603,5.2,21.7,NA,NA,NA,PIS
2020-08-20,16.8,101603,10.5,24,NA,NA,NA,PIS
2020-08-21,16.9,101603,9.4,24,NA,NA,NA,PIS
2020-08-22,16.3,101603,10,22,NA,NA,NA,PIS
2020-08-23,16.6,101603,14,21.4,FALSE,NA,NA,PIS
2020-08-24,13.6,101603,10.9,19.9,NA,NA,NA,PIS
2020-08-25,9.9,101603,3.2,16.6,NA,NA,NA,PIS
2020-08-26,10.5,101603,6.6,16.3,NA,NA,NA,PIS
2020-08-27,9.8,101603,4.2,16.5,NA,NA,NA,PIS
2020-08-28,10.9,101603,5.1,15.8,NA,NA,NA,PIS
2020-08-29,12,101603,9.1,17.7,NA,NA,NA,PIS
2020-08-30,11.3,101603,6.3,17.7,NA,NA,NA,PIS
2020-08-31,10.9,101603,7.2,16.7,NA,NA,NA,PIS
2020-09-01,10.5,101603,1.6,18.1,NA,NA,NA,PIS
2020-09-02,10,101603,1.7,18,NA,NA,NA,PIS
2020-09-03,13.3,101603,4.9,19.5,NA,NA,NA,PIS
2020-09-04,15,101603,13.7,18.9,NA,NA,NA,PIS
2020-09-05,13.9,101603,12.4,18.5,NA,NA,NA,PIS
2020-09-06,11.9,101603,9.8,16.3,NA,NA,NA,PIS
2020-09-07,11,101603,7.1,15.7,NA,NA,NA,PIS
2020-09-08,9.8,101603,4.7,15.2,NA,NA,NA,PIS
2020-09-09,10.7,101603,7.2,15.5,NA,NA,NA,PIS
2020-09-10,9.3,101603,7.2,10.2,NA,NA,NA,PIS
2020-09-11,7.9,101603,4.5,12.5,NA,NA,TRUE,PIS
2020-09-12,8.8,101603,1,12.2,NA,NA,NA,PIS
2020-09-13,9.8,101603,8.5,12.2,NA,NA,NA,PIS
2020-09-14,7.6,101603,2.9,13.5,NA,NA,NA,PIS
2020-09-15,7.3,101603,1,13.2,NA,NA,NA,PIS
2020-09-16,7.9,101603,2.5,9.6,NA,NA,NA,PIS
2020-09-17,7.2,101603,5.5,10.5,NA,NA,NA,PIS
2020-09-18,6.4,101603,0.7,10.2,FALSE,NA,NA,PIS
2020-09-19,7.3,101603,4.8,12.4,NA,NA,NA,PIS
2020-09-20,4.9,101603,-2.9,10.5,NA,NA,NA,PIS
2020-09-21,7.9,101603,4,10.7,NA,NA,NA,PIS
2020-09-22,8.1,101603,3,12.1,NA,NA,NA,PIS
2020-09-23,8.5,101603,0.2,12.6,NA,NA,NA,PIS
2020-09-24,12.3,101603,7.5,15.4,NA,NA,NA,PIS
2020-09-25,12.6,101603,10.9,14.9,NA,NA,NA,PIS
2020-09-26,12.8,101603,9.2,19.1,NA,NA,NA,PIS
2020-09-27,11.5,101603,7.2,17,NA,NA,NA,PIS
2020-09-28,10.6,101603,7.2,17.9,NA,NA,NA,PIS
2020-09-29,8.3,101603,3.2,15.9,NA,NA,NA,PIS
2020-09-30,8.4,101603,5.1,11.8,NA,NA,NA,PIS
2020-10-01,10.3,101603,8.5,14.5,NA,NA,NA,PIS
2020-10-02,9.6,101603,6,13.6,NA,NA,NA,PIS
2020-10-03,9.5,101603,7.2,12.9,NA,NA,NA,PIS
2020-10-04,10.1,101603,7,13.7,NA,NA,NA,PIS
2020-10-05,10.7,101603,9.9,11.6,NA,NA,NA,PIS
2020-10-06,10.8,101603,10,11.7,NA,NA,NA,PIS
2020-10-07,11.1,101603,9.2,13.3,NA,NA,NA,PIS
2020-10-08,10.9,101603,9.3,12.1,NA,NA,NA,PIS
2020-10-09,10.7,101603,9.7,13.4,TRUE,NA,NA,PIS
2020-10-10,8.9,101603,7.8,10.3,FALSE,NA,NA,PIS
2020-10-11,8.2,101603,5.7,9.8,NA,NA,NA,PIS
2020-10-12,6.6,101603,3.7,8.8,NA,NA,NA,PIS
2020-10-13,6.4,101603,3.1,8.3,FALSE,NA,NA,PIS
2020-10-14,2.4,101603,-0.9,6.7,NA,NA,NA,PIS
2020-10-15,0.5,101603,-3.1,4.4,FALSE,NA,NA,PIS
2020-10-16,-0.4,101603,-3.5,2.1,NA,NA,NA,PIS
2020-10-17,3.6,101603,-3.6,5.4,NA,NA,NA,PIS
2020-10-18,1.8,101603,0,4.9,NA,NA,NA,PIS
2020-10-19,0.5,101603,0.1,1,NA,NA,FALSE,PIS
2020-10-20,-1.5,101603,-2.8,0.7,NA,NA,NA,PIS
2020-10-21,-2.1,101603,-3.7,-0.6,NA,NA,NA,PIS
2020-10-22,2.4,101603,-1.1,4.5,NA,NA,NA,PIS
2020-10-23,0.8,101603,-1.1,3.2,NA,NA,NA,PIS
2020-10-24,0.5,101603,-1.4,1.7,NA,TRUE,NA,PIS
2020-10-25,0,101603,-1.1,1,NA,FALSE,NA,PIS
2020-10-26,6,101603,0.4,8.7,NA,NA,NA,PIS
2020-10-27,9,101603,7.9,10.1,NA,NA,NA,PIS
2020-10-28,7.5,101603,6.6,10.1,NA,NA,NA,PIS
2020-10-29,7.4,101603,6.9,8.4,NA,NA,NA,PIS
2020-10-30,4.1,101603,-1.3,7.5,NA,NA,NA,PIS
2020-10-31,-1.9,101603,-2.6,0,NA,FALSE,NA,PIS
2019-11-01,-10.5,102012,-15.7,-7.4,NA,NA,NA,VAR
2019-11-02,-7,102012,-11.3,-5.7,NA,NA,NA,VAR
2019-11-03,-6.5,102012,-7.4,-4.8,NA,NA,NA,VAR
2019-11-04,-10.6,102012,-11.1,-7.5,NA,NA,NA,VAR
2019-11-05,-11.8,102012,-13.3,-10.8,NA,NA,NA,VAR
2019-11-06,-9.7,102012,-11,-7.9,NA,NA,NA,VAR
2019-11-07,-12.6,102012,-16.7,-10.1,TRUE,NA,NA,VAR
2019-11-08,-11.1,102012,-15,-9.5,NA,NA,NA,VAR
2019-11-09,-17.2,102012,-18.8,-11.4,NA,NA,NA,VAR
2019-11-10,-16.3,102012,-18,-15.3,FALSE,NA,NA,VAR
2019-11-11,-13.7,102012,-16.9,-12,NA,NA,NA,VAR
2019-11-12,-12.1,102012,-14.5,-10.9,NA,NA,NA,VAR
2019-11-13,-5.6,102012,-13.6,-3.3,NA,NA,NA,VAR
2019-11-14,-4.3,102012,-5.3,-3,NA,NA,NA,VAR
2019-11-15,-4.3,102012,-5.7,-2.8,NA,NA,NA,VAR
2019-11-16,-5.9,102012,-7,-5.2,NA,NA,NA,VAR
2019-11-17,-9.8,102012,-11.3,-5.7,NA,NA,NA,VAR
2019-11-18,-5.6,102012,-10.6,-3.1,NA,NA,NA,VAR
2019-11-19,-3.6,102012,-4.6,-2.9,NA,NA,NA,VAR
2019-11-20,-0.8,102012,-4.1,0.7,NA,NA,NA,VAR
2019-11-21,-0.5,102012,-1,0.8,NA,NA,NA,VAR
2019-11-22,-1.8,102012,-3.5,-0.4,NA,NA,NA,VAR
2019-11-23,-1.4,102012,-2.2,-0.8,NA,NA,NA,VAR
2019-11-24,-2.1,102012,-3,-1.5,NA,NA,NA,VAR
2019-11-25,-2,102012,-2.4,-1.4,NA,NA,NA,VAR
2019-11-26,-5,102012,-6,-2.3,FALSE,NA,NA,VAR
2019-11-27,-10.1,102012,-12.3,-6,FALSE,NA,NA,VAR
2019-11-28,-12,102012,-16.3,-9.2,NA,NA,NA,VAR
2019-11-29,-7,102012,-10.1,-2.9,NA,NA,NA,VAR
2019-11-30,-9.7,102012,-11.7,-7.7,NA,NA,NA,VAR
2019-12-01,-10.1,102012,-14.3,-6.6,NA,NA,NA,VAR
2019-12-02,-7.9,102012,-13.3,-3.2,NA,NA,NA,VAR
2019-12-03,-8.2,102012,-10.1,-3.9,NA,NA,NA,VAR
2019-12-04,-7.1,102012,-8.8,-6,NA,NA,NA,VAR
2019-12-05,-0.8,102012,-6.4,0.3,TRUE,NA,NA,VAR
2019-12-06,-4.1,102012,-6.2,-1.5,NA,NA,NA,VAR
2019-12-07,-5.6,102012,-8.5,-3.7,NA,NA,NA,VAR
2019-12-08,-5,102012,-5.7,-3.7,NA,NA,NA,VAR
2019-12-09,-6.7,102012,-7.4,-5.2,NA,NA,NA,VAR
2019-12-10,-12.5,102012,-14.3,-5.5,NA,NA,NA,VAR
2019-12-11,-10,102012,-14.7,-6.6,NA,NA,NA,VAR
2019-12-12,-0.5,102012,-6.6,-0.2,NA,NA,NA,VAR
2019-12-13,-1.7,102012,-2.7,-0.2,TRUE,NA,NA,VAR
2019-12-14,-1.5,102012,-2,-1,NA,NA,NA,VAR
2019-12-15,-2.2,102012,-2.5,-1.5,NA,NA,NA,VAR
2019-12-16,-3.2,102012,-3.6,-2.2,NA,NA,NA,VAR
2019-12-17,-3.5,102012,-4.7,-2.4,NA,NA,NA,VAR
2019-12-18,-3.5,102012,-4.2,-2.4,NA,NA,NA,VAR
2019-12-19,-7.6,102012,-8.7,-4.2,NA,NA,NA,VAR
2019-12-20,-9,102012,-10.9,-6.2,NA,NA,NA,VAR
2019-12-21,-7.6,102012,-9.1,-6.5,NA,NA,NA,VAR
2019-12-22,-7,102012,-8.3,-6.3,NA,NA,NA,VAR
2019-12-23,-4.3,102012,-6.5,-3.4,NA,NA,NA,VAR
2019-12-24,-5.3,102012,-6,-3.3,NA,NA,NA,VAR
2019-12-25,-5,102012,-5.8,-4.2,NA,NA,NA,VAR
2019-12-26,-6.3,102012,-7.9,-5,NA,NA,NA,VAR
2019-12-27,-7.6,102012,-9.3,-5.7,NA,NA,NA,VAR
2019-12-28,-7.8,102012,-9.7,-5.7,NA,NA,NA,VAR
2019-12-29,-2.7,102012,-5.7,-1.2,NA,NA,NA,VAR
2019-12-30,-3.1,102012,-5.2,-0.6,NA,NA,NA,VAR
2019-12-31,-10.3,102012,-12.1,-5.1,NA,NA,NA,VAR
2020-01-01,-10.6,102012,-12.7,-9.6,NA,NA,NA,VAR
2020-01-02,-2.5,102012,-10.1,0.2,NA,NA,NA,VAR
2020-01-03,-0.1,102012,-1.5,1.7,NA,NA,NA,VAR
2020-01-04,-7.6,102012,-8.5,-1.4,NA,NA,NA,VAR
2020-01-05,-12.3,102012,-13.5,-7.3,NA,NA,NA,VAR
2020-01-06,-7.3,102012,-11.9,-5.8,NA,NA,NA,VAR
2020-01-07,-3.2,102012,-9.7,-0.3,NA,NA,NA,VAR
2020-01-08,-0.3,102012,-1,0,NA,NA,NA,VAR
2020-01-09,-2.9,102012,-4.1,-0.1,NA,NA,NA,VAR
2020-01-10,-5.1,102012,-7.8,-2.2,NA,NA,NA,VAR
2020-01-11,-7,102012,-9.8,-3.8,NA,NA,NA,VAR
2020-01-12,-5.4,102012,-7.9,-3.3,NA,NA,NA,VAR
2020-01-13,-7.5,102012,-9.4,-6.3,NA,NA,NA,VAR
2020-01-14,-6,102012,-7.9,-4.9,NA,NA,NA,VAR
2020-01-15,-3.7,102012,-5.9,-1.3,NA,NA,NA,VAR
2020-01-16,-7.2,102012,-8.6,-5.5,NA,NA,NA,VAR
2020-01-17,-9.4,102012,-13,-6.4,FALSE,NA,NA,VAR
2020-01-18,-14.4,102012,-17,-9.8,NA,NA,NA,VAR
2020-01-19,-10.8,102012,-13.7,-10.4,NA,NA,NA,VAR
2020-01-20,-5.2,102012,-11.2,-1.9,NA,NA,NA,VAR
2020-01-21,-4.4,102012,-7.7,-0.6,TRUE,NA,NA,VAR
2020-01-22,-8.6,102012,-11.3,-4.4,FALSE,NA,NA,VAR
2020-01-23,-13,102012,-15.1,-10.8,NA,NA,NA,VAR
2020-01-24,-11.1,102012,-13.1,-10.5,NA,NA,NA,VAR
2020-01-25,-13.4,102012,-15.7,-11,NA,NA,NA,VAR
