term,estimate,std.error,statistic,p.value,area,month,resp
canopy_portion_decid,0.004734273530375889,0.009653009416938692,0.49044534464748224,0.6264984929883801,TII,6,T1_mean
forest_prop_100m,-0.004379962848135273,0.01474647539603918,-0.29701760797103466,0.7679900456708707,TII,6,T1_mean
(Intercept),21.523712968648663,14.483770953167861,1.4860572594142716,0.14510390509957197,TII,6,T1_absmax
altitude,-0.05324353942448864,0.06679476084831282,-0.7971214919894952,0.4300868678138068,TII,6,T1_absmax
pisr,4.324020616272028e-4,3.239583736490721e-4,1.3347457475990492,0.1895075761781695,TII,6,T1_absmax
moist_med,-0.04981262135417747,0.02526842598239401,-1.9713385150655938,0.0556304465623934,TII,6,T1_absmax
snow_days,-0.01320303863306199,0.009395290203577036,-1.405282683874442,0.16765673906367656,TII,6,T1_absmax
tpi100,-0.008400117697901428,0.28001504336518424,-0.029998808624529277,0.9762171855249755,TII,6,T1_absmax
allwet_prop_100m,-0.010091877775250706,0.02010716544461553,-0.501904547562829,0.618486313022085,TII,6,T1_absmax
pgaps2m_metsakeskus,-0.03843904563071566,0.01162876424649446,-3.3055142245491194,0.002007638087212716,TII,6,T1_absmax
canopy_portion_decid,8.907462796462715e-4,0.011526813828584788,0.07727601858523583,0.9387892220970915,TII,6,T1_absmax
forest_prop_100m,-0.01828767200359956,0.01760900349062918,-1.038540994857065,0.3052556306604327,TII,6,T1_absmax
(Intercept),5.622196101622473,10.494088853818456,0.5357488563265538,0.5950987986883722,TII,6,T1_absmin
altitude,-0.062433582853885596,0.04839555648720325,-1.2900684977223948,0.20443541093602158,TII,6,T1_absmin
pisr,4.5451951112437e-4,2.347211902897648e-4,1.936422998551016,0.059903366917232026,TII,6,T1_absmin
moist_med,0.0476788368247298,0.01830801580008281,2.6042601964825782,0.01286111652198433,TII,6,T1_absmin
snow_days,0.005221497978690984,0.006807274881834761,0.7670467359301989,0.44755767160082494,TII,6,T1_absmin
tpi100,0.26195597858961417,0.20288243683095306,1.2911712944767255,0.20405654253146022,TII,6,T1_absmin
allwet_prop_100m,0.009225973773399003,0.014568469872693793,0.6332836498287014,0.5301528378910716,TII,6,T1_absmin
pgaps2m_metsakeskus,-0.027761103685540255,0.008425518855373034,-3.294883574776731,0.0020681490752093258,TII,6,T1_absmin
canopy_portion_decid,0.011775178595040708,0.008351651576769458,1.409922155731923,0.16629130821573307,TII,6,T1_absmin
forest_prop_100m,0.0011123877662527538,0.012758448601221835,0.08718832524404449,0.9309568382347377,TII,6,T1_absmin
(Intercept),24.69423400829892,14.02484627419254,1.7607489968527767,0.08592511002046044,TII,6,T1_meanmax
altitude,-0.09545398479740279,0.0646783393529259,-1.4758261537382016,0.1478197978368309,TII,6,T1_meanmax
pisr,4.1504887147548244e-4,3.136936095134759e-4,1.3231027310986787,0.19331512723302324,TII,6,T1_meanmax
moist_med,-0.014698783411888627,0.02446778474609736,-0.6007402617122133,0.5514020293081541,TII,6,T1_meanmax
snow_days,-0.006730029676833194,0.009097596284327814,-0.7397591041082836,0.4637659459741218,TII,6,T1_meanmax
tpi100,0.0783691229641395,0.2711426430558904,0.28903282080932335,0.7740489982016252,TII,6,T1_meanmax
allwet_prop_100m,-0.011765279197827692,0.019470061027774727,-0.6042754144963443,0.5490728660332453,TII,6,T1_meanmax
pgaps2m_metsakeskus,-0.037765752390171096,0.0112603017158484,-3.353884588813228,0.0017529710231407338,TII,6,T1_meanmax
canopy_portion_decid,0.0010536850878035025,0.011161581641953546,0.09440284733867539,0.9252604717344359,TII,6,T1_meanmax
forest_prop_100m,-0.011077217754110377,0.01705105443853893,-0.6496500139647411,0.5196318180545043,TII,6,T1_meanmax
(Intercept),14.905986289016136,10.620821525565304,1.403468296038686,0.16819309799076113,TII,6,T1_meanmin
altitude,-0.04491469123232682,0.048980009150005624,-0.9170004663488647,0.3646384270266162,TII,6,T1_meanmin
pisr,1.976386607868502e-4,2.3755581881020074e-4,0.8319672478524173,0.4103669355745009,TII,6,T1_meanmin
moist_med,0.02507600019738128,0.01852911396201459,1.3533296977280223,0.18354938636598875,TII,6,T1_meanmin
snow_days,-0.004399929349158673,0.006889483460884121,-0.6386443010045392,0.5266944440669972,TII,6,T1_meanmin
tpi100,0.2656842523887697,0.20533256219469462,1.293921672963152,0.2031139540944327,TII,6,T1_meanmin
allwet_prop_100m,0.006824612013838098,0.014744407120409985,0.46286106712226566,0.6459723151047367,TII,6,T1_meanmin
pgaps2m_metsakeskus,-0.035919002285273186,0.008527270282321012,-4.212250942689305,1.3955435182144875e-4,TII,6,T1_meanmin
canopy_portion_decid,0.009289639962395345,0.008452510939842001,1.0990390936505539,0.2783221740918658,TII,6,T1_meanmin
forest_prop_100m,0.005070620270837473,0.012912526987740296,0.3926900037190037,0.6966333717817006,TII,6,T1_meanmin
(Intercept),13.611073656186605,10.353407915530358,1.3146467102652906,0.19611681173159903,TII,6,T2_mean
altitude,-0.03955699445447225,0.047746778647560974,-0.8284746233135232,0.4123179947902966,TII,6,T2_mean
pisr,5.726210560442045e-4,2.3157458101800814e-4,2.472728455458914,0.017756749398562838,TII,6,T2_mean
moist_med,-0.046612846472941234,0.01806258345461417,-2.5806300959143122,0.013637385433844474,TII,6,T2_mean
snow_days,-0.007698322622879202,0.0067160183820183855,-1.1462628874707756,0.2584975169366857,TII,6,T2_mean
tpi100,0.08884450899417605,0.20016264934171632,0.4438615760051282,0.6595345866570377,TII,6,T2_mean
allwet_prop_100m,-0.021532996174140246,0.014373168876136412,-1.498138396598902,0.14194815207201056,TII,6,T2_mean
pgaps2m_metsakeskus,-0.01364840151220924,0.008312568611226145,-1.6418994116664538,0.10845109343258902,TII,6,T2_mean
canopy_portion_decid,-0.01942289190967266,0.008239691577531632,-2.3572353075248462,0.023392987443324346,TII,6,T2_mean
forest_prop_100m,-0.021098591894304762,0.012587412263973054,-1.6761659546729792,0.10150606384767234,TII,6,T2_mean
(Intercept),4.196015497973246,38.582635319283106,0.108753989022521,0.9139413586777133,TII,6,T2_absmax
altitude,-0.16450848877772636,0.1779314176799738,-0.9245612209621696,0.36073851368205356,TII,6,T2_absmax
pisr,0.0026638575773888537,8.629774545279185e-4,3.0868217511500173,0.003665582172371652,TII,6,T2_absmax
moist_med,-0.20107641278390057,0.06731136994111143,-2.9872577687813497,0.004790331290355998,TII,6,T2_absmax
snow_days,-0.007606855041170854,0.025027671095845503,-0.303937789978132,0.7627507888517995,TII,6,T2_absmax
tpi100,0.2111032621566077,0.7459188865251409,0.28301101630504505,0.7786279073595379,TII,6,T2_absmax
allwet_prop_100m,-0.07237399899875405,0.05356253106753345,-1.351205731997662,0.18422297415038158,TII,6,T2_absmax
pgaps2m_metsakeskus,0.03262234951692804,0.030977317411822365,1.0531044080814387,0.298613349870545,TII,6,T2_absmax
canopy_portion_decid,-0.08398434669507754,0.030705736494975773,-2.735135394287627,0.009249428484263784,TII,6,T2_absmax
forest_prop_100m,-0.08819152790161434,0.04690779509091392,-1.8801038874388944,0.06739047601953756,TII,6,T2_absmax
(Intercept),12.693823482372066,17.080359789812775,0.7431824410363436,0.46171411621805136,TII,6,T2_absmin
altitude,0.02314568069399612,0.07876944140118097,0.2938408636937357,0.7703988591647238,TII,6,T2_absmin
pisr,-5.006427612024729e-4,3.820362526264968e-4,-1.3104587791356375,0.19751575816008163,TII,6,T2_absmin
moist_med,0.07116860469563052,0.029798441890379775,2.388333086590236,0.02173493665613394,TII,6,T2_absmin
snow_days,-0.010575812373538503,0.011079637859897275,-0.9545268994591992,0.34555024690056957,TII,6,T2_absmin
tpi100,0.4568380323503857,0.3302149490420724,1.3834565445193712,0.17419786798566508,TII,6,T2_absmin
allwet_prop_100m,0.010541533335932076,0.023711892521485093,0.44456735481491005,0.6590286659407569,TII,6,T2_absmin
pgaps2m_metsakeskus,-0.029830928060729667,0.013713519627124034,-2.175293350784064,0.03557693045730698,TII,6,T2_absmin
canopy_portion_decid,0.028596179761566913,0.013593291972029964,2.1036978989642408,0.04173964683456629,TII,6,T2_absmin
forest_prop_100m,0.01308098925877225,0.020765870720582752,0.6299273184729313,0.5323242354636075,TII,6,T2_absmin
(Intercept),10.834314197476692,30.177903523369434,0.3590148066146053,0.7214722259917608,TII,6,T2_meanmax
altitude,-0.15557437516784117,0.13917134255054225,-1.1178621425696307,0.27029499435021137,TII,6,T2_meanmax
pisr,0.0020151235960159278,6.749888946173298e-4,2.985417407731364,0.00481389330335019,TII,6,T2_meanmax
moist_med,-0.14023492023772885,0.052648452115801034,-2.6636095573955356,0.011086969998569505,TII,6,T2_meanmax
snow_days,-0.005080906369547234,0.019575714242815515,-0.2595515191182349,0.7965409855518106,TII,6,T2_meanmax
tpi100,-0.053759353997434575,0.5834300329030275,-0.09214361785583632,0.9270438771449081,TII,6,T2_meanmax
allwet_prop_100m,-0.06431819636173776,0.04189462128875484,-1.535237564708617,0.13259834393293846,TII,6,T2_meanmax
pgaps2m_metsakeskus,0.010797871178905183,0.024229306488029113,0.4456533324319476,0.6582505250237436,TII,6,T2_meanmax
canopy_portion_decid,-0.06184884957734774,0.024016885987470704,-2.575223516055057,0.013820929971739612,TII,6,T2_meanmax
forest_prop_100m,-0.06773047019523053,0.03668953411381141,-1.8460433426363425,0.07229564864549702,TII,6,T2_meanmax
(Intercept),6.030467970971837,12.169153365084657,0.4955536174171542,0.6229210998108716,TII,6,T2_meanmin
altitude,0.05222080407823845,0.05612044621359392,0.9305129877172846,0.3576877089649171,TII,6,T2_meanmin
pisr,-2.2612367618759607e-4,2.7218734303283815e-4,-0.8307648462563348,0.4110379808684431,TII,6,T2_meanmin
moist_med,0.022706104876794295,0.021230337877359753,1.0695121767707858,0.291250646382916,TII,6,T2_meanmin
snow_days,-0.012594889017387567,0.00789385083252782,-1.59553167200581,0.11846509115372521,TII,6,T2_meanmin
tpi100,0.28675353358762934,0.2352664936679675,1.2188456125517206,0.23004232912255015,TII,6,T2_meanmin
allwet_prop_100m,0.013369657583956404,0.016893886324482337,0.7913902891948148,0.4333841563416505,TII,6,T2_meanmin
pgaps2m_metsakeskus,-0.023363787132912466,0.009770398608178276,-2.391282901534426,0.021583304639070332,TII,6,T2_meanmin
canopy_portion_decid,0.02127127830457774,0.009684740648301056,2.1963704632926078,0.03392308556785768,TII,6,T2_meanmin
forest_prop_100m,0.010986928664467311,0.014794949794266748,0.7426134469699182,0.46205478661195665,TII,6,T2_meanmin
(Intercept),21.392327369342787,4.892195710901442,4.37274562047335,8.847323264687252e-5,TII,6,T3_mean
altitude,-0.03839510000681644,0.022493821384229083,-1.7069176175523513,0.09578877969640925,TII,6,T3_mean
pisr,2.1405269501027465e-4,1.0903171383442e-4,1.9632149902306755,0.056780756434797935,TII,6,T3_mean
moist_med,-0.016247436372659883,0.00850029793411726,-1.9113961061821474,0.06332253468898791,TII,6,T3_mean
snow_days,-0.002682926176165144,0.0033580219512354664,-0.7989602852888009,0.4291525058294481,TII,6,T3_mean
tpi100,0.13268000092719504,0.09417840001985303,1.4088156190721628,0.1668130547847657,TII,6,T3_mean
allwet_prop_100m,-0.012469363543421394,0.007688795796907852,-1.6217576682731134,0.11291314872591697,TII,6,T3_mean
pgaps2m_metsakeskus,-0.007503686750595728,0.003973827135607361,-1.8882770927198023,0.06644384518198648,TII,6,T3_mean
canopy_portion_decid,-0.009446027489831772,0.003884436390071847,-2.4317626912297197,0.019719380335697652,TII,6,T3_mean
forest_prop_100m,-0.011953977373183317,0.006388265638211089,-1.8712398716924363,0.0688274751433338,TII,6,T3_mean
(Intercept),79.02935312953255,27.450561126754096,2.8789704066380013,0.006445591377835918,TII,6,T3_absmax
altitude,-0.27899286064668094,0.12621490540661412,-2.210458897448579,0.03300780818696677,TII,6,T3_absmax
pisr,7.645336611157982e-4,6.117869975432802e-4,1.2496729485685287,0.2188667481059814,TII,6,T3_absmax
moist_med,0.02210446852964995,0.047695955318417194,0.4634453462999322,0.6456212922739748,TII,6,T3_absmax
snow_days,-0.03201027878461794,0.01884217073163373,-1.698863641590751,0.09731007830726994,TII,6,T3_absmax
tpi100,0.3364437567316809,0.528443684459327,0.6366690843810741,0.5280599125747173,TII,6,T3_absmax
allwet_prop_100m,-0.06366717545412388,0.04314254201724454,-1.4757400115337531,0.14804245097158572,TII,6,T3_absmax
pgaps2m_metsakeskus,0.013727244576278538,0.022297510389878514,0.615640236791177,0.5417083624031791,TII,6,T3_absmax
canopy_portion_decid,-0.048890515801549135,0.021795930676086442,-2.2431029226565538,0.03064488260777772,TII,6,T3_absmax
forest_prop_100m,-0.047278656860022056,0.03584514740587595,-1.318969519770251,0.19487176766612355,TII,6,T3_absmax
(Intercept),1.6201838525407746,12.020837578075056,0.1347812780946185,0.8934780162187101,TII,6,T3_absmin
altitude,0.05853951262649047,0.05527059613897294,1.0591438615805433,0.2960502130109816,TII,6,T3_absmin
pisr,-4.442693505502502e-4,2.679068051063761e-4,-1.6582981174138034,0.1052802683866488,TII,6,T3_absmin
moist_med,-0.022612912719253496,0.020886470384571466,-1.082658405316646,0.2856087320663346,TII,6,T3_absmin
snow_days,-0.004534736459078409,0.008251149145456873,-0.5495884729674605,0.5857352972074548,TII,6,T3_absmin
tpi100,0.4472969289748077,0.2314100491685013,1.9329192080552575,0.06053065424750656,TII,6,T3_absmin
allwet_prop_100m,-0.004742747806259636,0.018892491410280265,-0.25103877002050085,0.8031021172161344,TII,6,T3_absmin
pgaps2m_metsakeskus,0.00651303672048739,0.009764272196641416,0.6670273615198538,0.5086821748263366,TII,6,T3_absmin
canopy_portion_decid,0.0272469345759463,0.009544626112027303,2.85468851855937,0.006865839203971491,TII,6,T3_absmin
forest_prop_100m,-0.0010328165264109229,0.01569689934346139,-0.06579748674002595,0.9478751956951297,TII,6,T3_absmin
(Intercept),58.9889701864157,18.101923227915282,3.2587128695501155,0.0023235004215685327,TII,6,T3_meanmax
altitude,-0.24249484222855608,0.08323081329154883,-2.9135224400502016,0.0058888835828543006,TII,6,T3_meanmax
pisr,7.291723734853139e-4,4.0343515056862387e-4,1.8074091274832595,0.0784167275367917,TII,6,T3_meanmax
moist_med,0.027869377270844632,0.03145249080590133,0.886078544393552,0.38100644673712447,TII,6,T3_meanmax
snow_days,-0.01628606871685432,0.012425229723223413,-1.3107257635981404,0.1976167349525618,TII,6,T3_meanmax
tpi100,0.03698990023575895,0.34847546329522133,0.10614778982135067,0.9160092170511644,TII,6,T3_meanmax
allwet_prop_100m,-0.032040324001441814,0.028449800346417007,-1.1262055835649125,0.2669609894559774,TII,6,T3_meanmax
pgaps2m_metsakeskus,0.006979585821363629,0.014703809491815347,0.47467874398459187,0.637663329881006,TII,6,T3_meanmax
canopy_portion_decid,-0.03181935664682982,0.014373049132133858,-2.213820905662335,0.0327571791850047,TII,6,T3_meanmax
forest_prop_100m,-0.021015600063456513,0.023637626328959434,-0.8890740453794818,0.37941452651629637,TII,6,T3_meanmax
(Intercept),0.840415348468771,9.796343405105107,0.08578867784798261,0.9320733282351261,TII,6,T3_meanmin
altitude,0.0756926911671227,0.04504259677959644,1.6804690799134887,0.10085990968100217,TII,6,T3_meanmin
pisr,-2.6210874366141353e-4,2.1832979992787653e-4,-1.2005174911899292,0.23717976062825613,TII,6,T3_meanmin
moist_med,-0.039669607703007995,0.01702136270279637,-2.3305776626504078,0.025040086976173683,TII,6,T3_meanmin
snow_days,-0.003929989832175863,0.006724247789776632,-0.5844504775911017,0.5622831692344239,TII,6,T3_meanmin
tpi100,0.31531119505226135,0.1885868845929383,1.6719677814968703,0.1025363703668662,TII,6,T3_meanmin
allwet_prop_100m,-0.010559695935434798,0.015396375870735385,-0.6858559458467176,0.49686114106078205,TII,6,T3_meanmin
pgaps2m_metsakeskus,0.009986428083082354,0.007957362614538941,1.2549922087044387,0.21695003976819516,TII,6,T3_meanmin
canopy_portion_decid,0.028589049636088736,0.007778362735496304,3.675458526204177,7.128556879982761e-4,TII,6,T3_meanmin
forest_prop_100m,-0.012386330247488194,0.012792138265338817,-0.9682767642568259,0.33887290611185095,TII,6,T3_meanmin
(Intercept),23.03428399948671,3.221108403684911,7.15104278177529,2.082313424215664e-8,TII,6,T4_mean
altitude,-0.04093289377650017,0.01500764407533689,-2.727469652866305,0.009802286955473768,TII,6,T4_mean
pisr,1.319407573138678e-4,7.09449364925316e-5,1.8597628504150858,0.07110595216096245,TII,6,T4_mean
moist_med,-0.0023365833996975096,0.006071382182540946,-0.38485197100862156,0.7026114395123995,TII,6,T4_mean
snow_days,-0.001287580139427302,0.002087427361364868,-0.6168263208859232,0.5412309173261124,TII,6,T4_mean
tpi100,0.09925615352044968,0.061536875389773475,1.6129540684632258,0.1154877094192572,TII,6,T4_mean
allwet_prop_100m,-0.005173433262010868,0.004763323288547981,-1.0860974468075422,0.28465512820978484,TII,6,T4_mean
pgaps2m_metsakeskus,-0.008953881670648207,0.002781730527246265,-3.218817057564514,0.002725410568627774,TII,6,T4_mean
canopy_portion_decid,-0.00374537792859803,0.002675382055749427,-1.3999413356866806,0.1700901867703137,TII,6,T4_mean
forest_prop_100m,4.44410645061026e-6,0.004130177731462664,0.0010760085254337035,0.9991474101830133,TII,6,T4_mean
(Intercept),42.6671805242171,13.542360173415686,3.1506458237593518,0.0032733835602845535,TII,6,T4_absmax
altitude,-0.08734369265875482,0.06309595827018338,-1.38429932840928,0.17478848693475926,TII,6,T4_absmax
pisr,5.414496139538798e-4,2.9827058330693384e-4,1.8152967280608552,0.07781620796384651,TII,6,T4_absmax
moist_med,0.0030287078980484397,0.02552563712924669,0.11865356710639029,0.9062094480707015,TII,6,T4_absmax
snow_days,-0.022452810411115742,0.008776076313081149,-2.55841102676475,0.0148668379788857,TII,6,T4_absmax
tpi100,-0.13273348731750667,0.25871669811595416,-0.5130456916159964,0.6110535118241974,TII,6,T4_absmax
allwet_prop_100m,-0.036319428069140625,0.020026224364923812,-1.813593386717197,0.07808360276352665,TII,6,T4_absmax
pgaps2m_metsakeskus,-0.025896133786990246,0.01169510366750123,-2.21427141846988,0.03322931836121151,TII,6,T4_absmax
canopy_portion_decid,-0.03355567133356846,0.011247987605447922,-2.9832599848630603,0.005095295286718743,TII,6,T4_absmax
forest_prop_100m,0.0012253991679826834,0.017364319175257298,0.07056995184290178,0.9441306020007445,TII,6,T4_absmax
(Intercept),15.086655154306825,10.44745040673958,1.444051377795919,0.15737177822306309,TII,6,T4_absmin
altitude,-0.045164518916200706,0.04867629323487326,-0.927854524547966,0.3596625396759806,TII,6,T4_absmin
pisr,-2.401688269988458e-4,2.301051727309444e-4,-1.0437350197236486,0.3035663963093451,TII,6,T4_absmin
moist_med,-0.027597168951657,0.019692123425555975,-1.401431849438951,0.16964768496361732,TII,6,T4_absmin
snow_days,0.00918561052332223,0.0067704315106508935,1.3567245320880805,0.18331597557315518,TII,6,T4_absmin
tpi100,0.24502471753921862,0.19959075363154424,1.227635614781775,0.2275507667344275,TII,6,T4_absmin
allwet_prop_100m,0.0025605247530254612,0.015449521590593665,0.16573488945990528,0.8692928534804133,TII,6,T4_absmin
pgaps2m_metsakeskus,-0.0014879725486130013,0.009022357550920146,-0.1649205920088204,0.8699290769417856,TII,6,T4_absmin
canopy_portion_decid,0.021437133462224953,0.008677423372199332,2.4704491809060616,0.018365185989408454,TII,6,T4_absmin
forest_prop_100m,0.013381361744769626,0.013395956178039044,0.9989105344123667,0.3245053084024162,TII,6,T4_absmin
(Intercept),31.22923768568204,11.026693368714833,2.8321489173070047,0.007524895762914836,TII,6,T4_meanmax
altitude,-0.07048426916193173,0.05137507611238329,-1.371954544801977,0.17856719954935818,TII,6,T4_meanmax
pisr,4.505834831907261e-4,2.4286300326656644e-4,1.8552989839138474,0.07175649723066997,TII,6,T4_meanmax
moist_med,0.0110500421741321,0.020783923190716192,0.5316629624125996,0.5982251766117856,TII,6,T4_meanmax
snow_days,-0.016148846960458083,0.0071458077650861495,-2.25990503681894,0.029974416542342324,TII,6,T4_meanmax
tpi100,-0.0254137228735044,0.21065675871560074,-0.12064043436562341,0.904646663798452,TII,6,T4_meanmax
allwet_prop_100m,-0.023915672474000577,0.016306096764328218,-1.4666705846073065,0.15114754652674176,TII,6,T4_meanmax
pgaps2m_metsakeskus,-0.018452735807170266,0.009522588411879623,-1.9377857163447392,0.06052414251369424,TII,6,T4_meanmax
canopy_portion_decid,-0.0199169876719272,0.009158529883428478,-2.1746926554189843,0.03630372494940466,TII,6,T4_meanmax
forest_prop_100m,4.1246323948458864e-4,0.014138674547877143,0.029172694943071457,0.9768879878068181,TII,6,T4_meanmax
(Intercept),15.243629840383841,6.961129483475445,2.189821332381428,0.03509990863197414,TII,6,T4_meanmin
altitude,-0.017334053886764265,0.03243298286106129,-0.5344575909351635,0.5963105662627515,TII,6,T4_meanmin
pisr,-1.4766689199694044e-4,1.5331892852674196e-4,-0.9631354289772793,0.3419048468359517,TII,6,T4_meanmin
moist_med,-0.033534866270310645,0.013120849167318961,-2.555845726345086,0.014959545028117843,TII,6,T4_meanmin
snow_days,0.00478296338591988,0.004511134159032713,1.060257402529889,0.2960894035321027,TII,6,T4_meanmin
tpi100,0.17976388198355675,0.13298719071567436,1.3517383216846095,0.18489170674569824,TII,6,T4_meanmin
allwet_prop_100m,0.003941993653343841,0.010294006294635744,0.38294066862947546,0.7040156417810461,TII,6,T4_meanmin
pgaps2m_metsakeskus,0.0035742811336105726,0.006011591030635756,0.5945649189034361,0.555852984795379,TII,6,T4_meanmin
canopy_portion_decid,0.019641573137784654,0.00578176160930604,3.397160669193026,0.0016748647371617772,TII,6,T4_meanmin
forest_prop_100m,0.003739681500022723,0.008925716981641477,0.4189782745424872,0.6777214225744645,TII,6,T4_meanmin
(Intercept),30.337609231045228,11.27639736167129,2.6903636204026826,0.01036342780436769,TII,7,T1_mean
altitude,-0.11753278272493067,0.05373979250130925,-2.187071762922554,0.034644127187676954,TII,7,T1_mean
pisr,1.934740153794554e-4,2.3498990887934452e-4,0.8233290369876886,0.41520281392992164,TII,7,T1_mean
moist_med,0.021753162767002423,0.02031424330112866,1.070833032987934,0.29066349077108755,TII,7,T1_mean
snow_days,0.009353063694762959,0.007575416887172667,1.2346599314686368,0.22416111626062718,TII,7,T1_mean
tpi100,0.2880309246828868,0.2256863145943516,1.2762445308240926,0.20922980208566402,TII,7,T1_mean
allwet_prop_100m,-0.002772800961251583,0.01620145048467153,-0.1711452294888644,0.8649724189798398,TII,7,T1_mean
pgaps2m_metsakeskus,-0.02923627247967499,0.009349794129406572,-3.126942911793354,0.003286987686617107,TII,7,T1_mean
canopy_portion_decid,0.0013424536320080606,0.009289387978188261,0.1445147554564605,0.8858196989164447,TII,7,T1_mean
forest_prop_100m,-0.002313020061049107,0.014166099890190994,-0.1632785367164259,0.8711212997652178,TII,7,T1_mean
(Intercept),55.59260932588264,16.507758440837794,3.3676655449691224,0.001686251431390054,TII,7,T1_absmax
altitude,-0.2133242824364,0.07867082764285256,-2.711605925958261,0.009820271112388519,TII,7,T1_absmax
pisr,1.660395844794562e-4,3.4400673614074986e-4,0.48266375926871774,0.6319655925574061,TII,7,T1_absmax
moist_med,-0.025106703638581186,0.029738453742617812,-0.8442504730029415,0.4035505935759769,TII,7,T1_absmax
snow_days,0.013215018427650074,0.011089814242192991,1.1916356883031818,0.24042663312315665,TII,7,T1_absmax
tpi100,0.03194852742521178,0.3303870061718283,0.0967003145656277,0.9234472817061652,TII,7,T1_absmax
allwet_prop_100m,-0.018989885205174716,0.023717648679286427,-0.8006647480936566,0.42805593677830256,TII,7,T1_absmax
pgaps2m_metsakeskus,-0.04042297457057539,0.013687362905853775,-2.9533062613023433,0.005242925987848751,TII,7,T1_absmax
canopy_portion_decid,0.0029267761474295016,0.013598933053599544,0.2152210129937219,0.8306886238291241,TII,7,T1_absmax
forest_prop_100m,-0.011418740180652696,0.020738055562933122,-0.5506176866968364,0.584958040162256,TII,7,T1_absmax
(Intercept),14.875837864576512,7.4596611348240796,1.9941707264866702,0.05298098557159516,TII,7,T1_absmin
altitude,-0.04076932442257191,0.035550418157321136,-1.1468029501694064,0.25827682289688425,TII,7,T1_absmin
pisr,7.307075479708804e-5,1.5545258242684809e-4,0.4700517267474358,0.6408708276499203,TII,7,T1_absmin
moist_med,0.03370448986527798,0.013438456128893488,2.5080626481200694,0.01629730594386982,TII,7,T1_absmin
snow_days,0.006776261871947992,0.005011356120298738,1.3521812677611194,0.183913360343732,TII,7,T1_absmin
tpi100,0.2440071534084051,0.1492979872599705,1.6343633151833374,0.1100297178461415,TII,7,T1_absmin
allwet_prop_100m,0.009916726709132252,0.010717725407502716,0.9252641145471274,0.3603773388259295,TII,7,T1_absmin
pgaps2m_metsakeskus,-0.02146001310414043,0.006185157692545465,-3.4695983790364266,0.0012628572448141208,TII,7,T1_absmin
canopy_portion_decid,0.006544670750814213,0.0061451972863895785,1.0650057997827653,0.293260076472754,TII,7,T1_absmin
forest_prop_100m,0.004461544833164781,0.009371282457824925,0.47608690200554526,0.6366026457409042,TII,7,T1_absmin
(Intercept),38.193989838020855,15.0991295537713,2.529549117517252,0.015464169101319635,TII,7,T1_meanmax
altitude,-0.15533784118527472,0.07195774174543576,-2.1587370228322613,0.03692569877262013,TII,7,T1_meanmax
pisr,2.454991885590034e-4,3.146521858176396e-4,0.7802240048676649,0.43985178242836187,TII,7,T1_meanmax
moist_med,0.011546822289012808,0.027200832105575248,0.42450253890012807,0.67347398744242,TII,7,T1_meanmax
snow_days,0.010830448416497475,0.010143505707951948,1.067722415535982,0.2920475624593207,TII,7,T1_meanmax
tpi100,0.21383757743701254,0.30219464544199487,0.7076153752633512,0.48328695212747874,TII,7,T1_meanmax
allwet_prop_100m,-0.010490341171681013,0.02169379031095173,-0.48356423756825695,0.6313318670474555,TII,7,T1_meanmax
pgaps2m_metsakeskus,-0.033223635346045034,0.012519402104510146,-2.65377172717187,0.01136453545710109,TII,7,T1_meanmax
canopy_portion_decid,-0.0018404445395883737,0.012438518088646164,-0.14796332862741302,0.8831150772154763,TII,7,T1_meanmax
forest_prop_100m,-0.006264630811340647,0.018968449820746424,-0.33026582933987636,0.7429227225056685,TII,7,T1_meanmax
(Intercept),22.389611571501355,8.407402123614602,2.6630832262220103,0.011101660321613437,TII,7,T1_meanmin
altitude,-0.07906059714649975,0.04006705609132169,-1.9732070398759307,0.05540939740157623,TII,7,T1_meanmin
pisr,1.4591048430734856e-4,1.752026463394678e-4,0.8328098196909449,0.40989710958780434,TII,7,T1_meanmin
moist_med,0.02999143108189392,0.01514579584168004,1.9801819194842083,0.05459095599667864,TII,7,T1_meanmin
snow_days,0.008005947796903523,0.005648042897190161,1.4174729092242542,0.16408764075396423,TII,7,T1_meanmin
tpi100,0.3276364792196766,0.16826611724775928,1.947132819005126,0.05856362214418385,TII,7,T1_meanmin
allwet_prop_100m,0.004868956171055968,0.01207939954949194,0.4030793212118525,0.6890363315388289,TII,7,T1_meanmin
pgaps2m_metsakeskus,-0.02611324912640958,0.006970974549559652,-3.745996910583919,5.666062063506444e-4,TII,7,T1_meanmin
canopy_portion_decid,0.004636069453164951,0.00692593722179055,0.6693779202298915,0.5070999904923282,TII,7,T1_meanmin
forest_prop_100m,0.0023546973251389654,0.01056189264001569,0.22294274382393908,0.824714653363571,TII,7,T1_meanmin
(Intercept),26.737400985522545,7.5417218803889154,3.5452647829733728,0.0010165593423189661,TII,7,T2_mean
altitude,-0.08904939735438996,0.035941494074364144,-2.4776209127573776,0.017547819126268308,TII,7,T2_mean
pisr,2.3875490707173645e-4,1.5716265404851657e-4,1.519158024641351,0.13658818368142395,TII,7,T2_mean
moist_med,0.0020244987191016545,0.013586287204494125,0.1490104462411175,0.8822941297478275,TII,7,T2_mean
snow_days,0.006946390134282729,0.0050664840426118355,1.3710474711574892,0.1780040131925367,TII,7,T2_mean
