term,estimate,std.error,statistic,p.value,area,month,resp
water_prop_500m,-0.013259422409347433,0.007854705918293658,-1.6880864219838143,0.10082505659170127,MAL,7,T4_meanmin
canopy_cover2m_10m,0.004214634156673636,0.0021393461963176022,1.9700570968495748,0.057271281572454785,MAL,7,T4_meanmin
moist_med,-0.009705076686500768,0.007233215299688076,-1.3417375654391606,0.18884139732372848,MAL,7,T4_meanmin
(Intercept),6.7574642129977605,0.823175423278991,8.209020850112914,1.8588838494016213e-12,MAL,8,T1_absmax
pisr,3.629907460526301e-4,4.923752699617698e-5,7.372237563450624,9.166860219808383e-11,MAL,8,T1_absmax
water_prop_500m,0.028620709867591864,0.013863840093874523,2.0644143090078906,0.04195640126733789,MAL,8,T1_absmax
canopy_cover2m_10m,-0.009557475294640624,0.003042418308588975,-3.1414073691507687,0.0022981963254681595,MAL,8,T1_absmax
(Intercept),15.536271784255412,1.6561296354818507,9.381072261130775,8.243058030919297e-15,MAL,8,T2_absmax
altitude,-0.005703270967555909,0.0016733282958322688,-3.408339524145353,9.965943453725914e-4,MAL,8,T2_absmax
pisr,4.498817751301692e-4,6.242553468799023e-5,7.206694782491306,2.0650901335760759e-10,MAL,8,T2_absmax
canopy_cover2m_10m,-0.011532813707415464,0.005336347921614856,-2.1611809943466858,0.0334610574289436,MAL,8,T2_absmax
moist_med,-0.056722582812945656,0.015582311270701572,-3.6401905871048488,4.643599520110042e-4,MAL,8,T2_absmax
(Intercept),20.17860169101003,0.9778798383326527,20.635052385798065,7.480513078011672e-35,MAL,8,T3_absmax
altitude,-0.009504787032567174,9.88226605179215e-4,-9.618023824448118,3.0318693322628272e-15,MAL,8,T3_absmax
pisr,3.0234134416897687e-4,3.738046063310011e-5,8.088218792607814,3.7617651559023106e-12,MAL,8,T3_absmax
canopy_cover2m_10m,-0.010642467105017678,0.0031857081541675656,-3.34069117131622,0.0012431313956579387,MAL,8,T3_absmax
moist_med,-0.01803334064833386,0.009199755513793581,-1.9601978140936152,0.053248547686637906,MAL,8,T3_absmax
(Intercept),21.540859460496762,1.8786532910496003,11.466117544478854,1.7246952627803522e-12,MAL,8,T4_absmax
altitude,-0.009158359692102571,0.002142370297708819,-4.274872416732568,1.7851026861917177e-4,MAL,8,T4_absmax
pisr,1.658538222661467e-4,5.859050089612806e-5,2.8307288678105005,0.00821078167852203,MAL,8,T4_absmax
tpi100,0.05910752090091059,0.02841909756280302,2.0798521406349937,0.046181575013073975,MAL,8,T4_absmax
canopy_cover2m_10m,-0.011291437526880558,0.005230077551077023,-2.1589426574669677,0.038977866456358055,MAL,8,T4_absmax
(Intercept),7.472711986949028,0.6496823708524624,11.502100599011051,3.1679992810448144e-19,MAL,8,T1_mean
altitude,-0.0031551823704652616,6.16659616575643e-4,-5.116570447706995,1.8060049667488637e-6,MAL,8,T1_mean
pisr,2.4439483247720717e-4,3.123075339109383e-5,7.8254542699217104,1.0514501981940205e-11,MAL,8,T1_mean
(Intercept),5.499439952049266,0.8688408255769068,6.329628845879405,1.0366072509399941e-8,MAL,8,T1_absmin
altitude,-0.007621303057868719,8.548261080369557e-4,-8.915618025952051,6.686291062643086e-14,MAL,8,T1_absmin
pisr,2.4735381842829466e-4,4.095212852302549e-5,6.0400723319965905,3.706719687052446e-8,MAL,8,T1_absmin
wetland_prop_100m,-0.026014984742267645,0.00770866164573195,-3.3747732016064482,0.0011053622365844364,MAL,8,T1_absmin
(Intercept),6.612324227158092,0.9600620617303817,6.887392482982063,8.833698292283122e-10,MAL,8,T1_meanmax
altitude,-0.001829887757375392,0.0010252432794734256,-1.784832726058189,0.07781457290416663,MAL,8,T1_meanmax
pisr,3.2049113193612604e-4,3.7314660836893435e-5,8.588879672175736,3.38011576725558e-13,MAL,8,T1_meanmax
water_prop_500m,0.020042652116529874,0.01130924074809138,1.7722367542588922,0.07989678677715586,MAL,8,T1_meanmax
canopy_cover2m_10m,-0.004536518205265414,0.0028823154297429065,-1.5739145544074116,0.11917907200440889,MAL,8,T1_meanmax
(Intercept),7.9077431305162795,0.7041476649822064,11.230234116754625,1.5261963513768307e-18,MAL,8,T1_meanmin
altitude,-0.0049768225879921685,6.797625017983426e-4,-7.321413839136108,1.2207678105541852e-10,MAL,8,T1_meanmin
pisr,2.095906699400419e-4,3.256037249717877e-5,6.436986246339845,6.663873762087594e-9,MAL,8,T1_meanmin
wetland_prop_100m,-0.008794805090086358,0.00632190345457163,-1.3911640937392789,0.1677643041101012,MAL,8,T1_meanmin
moist_med,0.011140344029301197,0.007613191140970184,1.463294934150508,0.1470321018287343,MAL,8,T1_meanmin
(Intercept),10.398273061879221,0.5035996833105018,20.647894362292547,7.157163270007248e-35,MAL,8,T2_mean
altitude,-0.005074294447202115,5.58637154678029e-4,-9.08334579021456,3.661058185106302e-14,MAL,8,T2_mean
pisr,1.4996407884059433e-4,1.9156428623502065e-5,7.828394414635873,1.252203253885104e-11,MAL,8,T2_mean
wetland_prop_100m,-0.0071692016678604415,0.003842702552656494,-1.865666563992654,0.06553758045698244,MAL,8,T2_mean
tpi100,0.016534019538319056,0.00894747706043659,1.8478973934929857,0.06809527476431441,MAL,8,T2_mean
canopy_cover2m_10m,-0.00250496332173279,0.0015927661258967644,-1.5727125790815255,0.1195004777392361,MAL,8,T2_mean
(Intercept),-2.040708216716839,0.44192002897761024,-4.617822417866087,1.3153127724806193e-5,MAL,8,T2_absmin
wetland_prop_100m,-0.04940145813636997,0.012095469591859379,-4.084294351797525,9.720611650878503e-5,MAL,8,T2_absmin
moist_med,0.022664497772330316,0.015416775354112911,1.4701192208968554,0.14509590716380624,MAL,8,T2_absmin
(Intercept),13.36453695293157,1.4493284090824599,9.221192980956182,1.5825201619039887e-14,MAL,8,T2_meanmax
altitude,-0.006830534883688511,0.0013328281296090608,-5.124842980086272,1.7761449997101451e-6,MAL,8,T2_meanmax
pisr,4.625658844624653e-4,6.765561051008452e-5,6.837066149798719,1.0628931851128602e-9,MAL,8,T2_meanmax
moist_med,-0.03876482968104228,0.015325324819739724,-2.529462190002746,0.013225638542795319,MAL,8,T2_meanmax
(Intercept),4.782548501285855,0.8570717453093427,5.58010286473706,2.7410479663403495e-7,MAL,8,T2_meanmin
altitude,-0.0026805616437744497,8.273907062190896e-4,-3.239777318775742,0.0017015063827801249,MAL,8,T2_meanmin
pisr,9.229394736086934e-5,3.9631708904103964e-5,2.3287905041942834,0.022215849115377613,MAL,8,T2_meanmin
wetland_prop_100m,-0.02638750858865575,0.0076948701202095,-3.429233785161968,9.31530103144712e-4,MAL,8,T2_meanmin
moist_med,0.01988336044967561,0.009266594697477024,2.1457030439767877,0.03471487140735934,MAL,8,T2_meanmin
(Intercept),12.207943566117482,0.3461655666507458,35.266198438605386,1.003203668048847e-51,MAL,8,T3_mean
altitude,-0.005391476236325255,3.7070754287394704e-4,-14.543745709966675,1.5290988459902033e-24,MAL,8,T3_mean
pisr,5.702500599740867e-5,1.2629545274599745e-5,4.515206585631873,2.071284083289981e-5,MAL,8,T3_mean
wetland_prop_100m,-0.0070923703300237425,0.0024938710034658742,-2.843920283032712,0.0056093723594470195,MAL,8,T3_mean
tpi100,0.018179063769073803,0.005928629740331031,3.0663179461867958,0.0029247508484443845,MAL,8,T3_mean
canopy_cover2m_10m,-0.004084978028395199,0.001117786763161215,-3.654523530805164,4.5041521150811556e-4,MAL,8,T3_mean
moist_med,-0.006539541810486431,0.003024503578442182,-2.1621868319477153,0.03348238205324812,MAL,8,T3_mean
(Intercept),-6.910500204655535,0.953489174748039,-7.24759167452703,1.6281646557913123e-10,MAL,8,T3_absmin
altitude,0.006080899259653431,0.0014820251237074665,4.103101332345379,9.155439883254109e-5,MAL,8,T3_absmin
wetland_prop_100m,-0.053419410722117304,0.013325832602612886,-4.008710923746934,1.2854400366148786e-4,MAL,8,T3_absmin
(Intercept),19.566948528268355,1.208820031489,16.186816911170958,1.496699027212996e-27,MAL,8,T3_meanmax
altitude,-0.013513057946022321,0.0013431270401098362,-10.060893379763444,4.3883821856843456e-16,MAL,8,T3_meanmax
pisr,3.416094398008413e-4,4.6315096189709456e-5,7.3757687644993375,1.0605822591898856e-10,MAL,8,T3_meanmax
wetland_prop_100m,-0.020043699199588476,0.009221103686433705,-2.173676804987804,0.03254389259281871,MAL,8,T3_meanmax
tpi100,0.035000725265386716,0.021738560151816064,1.6100755993474902,0.1111331510799135,MAL,8,T3_meanmax
canopy_cover2m_10m,-0.007317277178796496,0.0038669544113201946,-1.8922584547094123,0.06190148506356606,MAL,8,T3_meanmax
(Intercept),4.63736825936836,0.2780322940203835,16.679243235781737,1.536690855797607e-28,MAL,8,T3_meanmin
wetland_prop_100m,-0.02517551174806062,0.007268564749351654,-3.46361525503453,8.371371695184354e-4,MAL,8,T3_meanmin
tpi100,0.02919966699563399,0.01837922299935122,1.5887323961771793,0.11583377504942771,MAL,8,T3_meanmin
water_prop_500m,-0.028891115374797664,0.011093492600204369,-2.604329981187838,0.010863631755265413,MAL,8,T3_meanmin
moist_med,-0.020015933428218904,0.009159979236840374,-2.185150523891707,0.031629504472956274,MAL,8,T3_meanmin
(Intercept),13.38439172568093,0.587949465205393,22.76452742584816,1.7524695457261455e-20,MAL,8,T4_mean
altitude,-0.005442935272684741,8.315540846192956e-4,-6.545497609066091,3.0683610325297286e-7,MAL,8,T4_mean
wetland_prop_100m,-0.012126643533341324,0.006550076882155552,-1.851374228351132,0.07398236570230327,MAL,8,T4_mean
tpi100,0.02167463353585039,0.008933509687467598,2.4262170517659727,0.021479640951660522,MAL,8,T4_mean
canopy_cover2m_10m,-0.0034555716167636473,0.0019449853646211653,-1.7766568734241899,0.08576763454525096,MAL,8,T4_mean
(Intercept),-6.077131914619921,2.0321881379871805,-2.9904376474902232,0.005418410963104167,MAL,8,T4_absmin
altitude,0.008904204096005034,0.0032107153687005304,2.7732773147090968,0.009309801345349077,MAL,8,T4_absmin
wetland_prop_100m,-0.08323321400402714,0.030909660397000483,-2.692789663004651,0.011326500029573406,MAL,8,T4_absmin
water_prop_500m,-0.058717135597662604,0.028207919278398275,-2.081583367356996,0.04572872671165331,MAL,8,T4_absmin
(Intercept),18.87674916701423,1.4409356725194362,13.100341345570794,6.042961844827282e-14,MAL,8,T4_meanmax
altitude,-0.010414220263383154,0.0016432078236160385,-6.33773775520716,5.446153467609292e-7,MAL,8,T4_meanmax
pisr,1.5620415601498276e-4,4.493918234633104e-5,3.475901159286128,0.0015742789769037791,MAL,8,T4_meanmax
tpi100,0.04209588999580228,0.02179757790016395,1.9312186972611143,0.06295265988640956,MAL,8,T4_meanmax
canopy_cover2m_10m,-0.00691759266308459,0.004011493418873214,-1.724443228683563,0.09491898222011803,MAL,8,T4_meanmax
(Intercept),5.746603968578494,0.1702055025255288,33.762739061368315,1.3540779883888433e-26,MAL,8,T4_meanmin
wetland_prop_100m,-0.04624718129672287,0.014106242461524827,-3.278490457176201,0.002518670919304435,MAL,8,T4_meanmin
water_prop_500m,-0.02565141364981406,0.01329518505405345,-1.9293762024014425,0.06259164164876373,MAL,8,T4_meanmin
(Intercept),8.329331037296146,0.37425609651069675,22.255699011861207,2.3299859146965783e-38,MAL,9,T1_absmax
altitude,-0.0034462018603497032,4.5139363389499993e-4,-7.634582328095781,2.294355877310675e-11,MAL,9,T1_absmax
pisr,2.502121415609324e-4,2.5010730217225624e-5,10.004191776400193,2.799835544767441e-16,MAL,9,T1_absmax
water_prop_500m,0.012905946221105436,0.006514515172385139,1.981106172845127,0.05063194048939835,MAL,9,T1_absmax
(Intercept),12.078296894113171,0.4268284496373151,28.297778426851227,1.4054004800464827e-46,MAL,9,T2_absmax
altitude,-0.006381800111206142,4.866352810225076e-4,-13.114133643982495,1.353255067512803e-22,MAL,9,T2_absmax
pisr,3.046922147494098e-4,3.0194530800192224e-5,10.090973652336736,1.8490763577962725e-16,MAL,9,T2_absmax
moist_med,-0.010327446311637031,0.005780721264047078,-1.7865324826969418,0.07738034699644983,MAL,9,T2_absmax
(Intercept),13.088761095514698,0.9532557447111474,13.730587167330226,1.3491723781200213e-23,MAL,9,T3_absmax
altitude,-0.00959084026907814,4.352219882498364e-4,-22.036662962838584,1.385832569453131e-37,MAL,9,T3_absmax
pisr,2.193128165373829e-4,1.98751842938752e-5,11.03450480230098,2.7833311535357764e-18,MAL,9,T3_absmax
snow_days,0.008584423114169053,0.004136688672705359,2.0751919695602608,0.04088820907622074,MAL,9,T3_absmax
tpi100,0.017012515985059613,0.0076405383632967075,2.226612206645491,0.02852628473398683,MAL,9,T3_absmax
canopy_cover2m_10m,-0.005144629002285497,0.0012256741868628556,-4.197387084942456,6.436289549934863e-5,MAL,9,T3_absmax
(Intercept),16.926768639692742,0.5754428548965064,29.41520343099408,3.2610204146464722e-24,MAL,9,T4_absmax
altitude,-0.009911087707812155,7.418336164364076e-4,-13.360256920443517,2.104457604833669e-14,MAL,9,T4_absmax
pisr,5.3538939513515354e-5,2.5791926459415838e-5,2.0758022708292088,0.046295901097612585,MAL,9,T4_absmax
tpi100,0.03536556271639361,0.008378189648592497,4.2211461186409025,1.9685311175839256e-4,MAL,9,T4_absmax
canopy_cover2m_10m,-0.006518067876365971,0.0018247620237274282,-3.5720098246299323,0.0011807747531650651,MAL,9,T4_absmax
(Intercept),7.34158279550204,0.2818770880578722,26.045333610068866,1.097880540956365e-43,MAL,9,T1_mean
altitude,-0.006967574753875974,3.498072881532522e-4,-19.918323573702807,9.53905258742562e-35,MAL,9,T1_mean
pisr,2.4629751379546204e-4,2.042502124627478e-5,12.05861726290165,1.7144452716872833e-20,MAL,9,T1_mean
wetland_prop_100m,-0.011634448653622962,0.0032980410542350082,-3.5276846049818538,6.622859919467469e-4,MAL,9,T1_mean
(Intercept),-2.3332214342649933,1.4670037426077114,-1.590467267736832,0.11527556437934328,MAL,9,T1_absmin
altitude,-0.00449468902272556,6.605810771827141e-4,-6.804144378302175,1.1370282327814837e-9,MAL,9,T1_absmin
pisr,1.7534986147701813e-4,2.9338327895194116e-5,5.976818518881644,4.620362700963833e-8,MAL,9,T1_absmin
snow_days,0.019676995440844464,0.006338065973085571,3.1045740963256465,0.0025553742861497606,MAL,9,T1_absmin
canopy_cover2m_10m,0.0064062373188682655,0.0018780700031609406,3.411074831122408,9.749088020607069e-4,MAL,9,T1_absmin
(Intercept),9.218069154688752,1.3189442141003038,6.988975770272973,4.873563801090317e-10,MAL,9,T1_meanmax
altitude,-0.006122677138147502,4.1381173482082353e-4,-14.795803557379932,1.0252157822838604e-25,MAL,9,T1_meanmax
pisr,3.00655922161654e-4,2.372357080376071e-5,12.67329967519027,1.2264897389947475e-21,MAL,9,T1_meanmax
wetland_prop_100m,-0.010293986554514568,0.003936533130807065,-2.6149879125757804,0.010479527042606985,MAL,9,T1_meanmax
snow_days,-0.009027964377187024,0.005468100270201778,-1.6510239262408193,0.10225822533883437,MAL,9,T1_meanmax
(Intercept),4.0476773074888,1.3367274323731761,3.0280498547880508,0.0032200257994643017,MAL,9,T1_meanmin
altitude,-0.007775789389088998,4.1939112500694633e-4,-18.540662702293016,2.569354727956914e-32,MAL,9,T1_meanmin
pisr,2.2421358291753408e-4,2.404343379213054e-5,9.325356139060286,7.961552645405822e-15,MAL,9,T1_meanmin
wetland_prop_100m,-0.011126730843982639,0.003989609088952336,-2.7889275856107743,0.00646700137238383,MAL,9,T1_meanmin
snow_days,0.014139881424671008,0.005541826224342516,2.551484087061674,0.012433404444295453,MAL,9,T1_meanmin
(Intercept),6.712260495285891,0.20362100040968156,32.964480489639826,5.036973564151765e-52,MAL,9,T2_mean
altitude,-0.005872559534488505,2.52692088083935e-4,-23.23998182538211,8.392359802985459e-40,MAL,9,T2_mean
pisr,1.676643258642052e-4,1.4754527543230454e-5,11.363584863897016,4.410148306569271e-19,MAL,9,T2_mean
wetland_prop_100m,-0.005898870830639052,0.0023824228619732904,-2.475996568364523,0.015157167036048117,MAL,9,T2_mean
(Intercept),-3.4034108330791626,0.16763424710237368,-20.30259861519055,9.468383249219968e-36,MAL,9,T2_absmin
wetland_prop_100m,-0.026641885773638907,0.011145356934891605,-2.3904022032918424,0.018868055380670507,MAL,9,T2_absmin
(Intercept),9.925137595760958,0.7820326313606,12.691462220052065,9.274640586478313e-22,MAL,9,T2_meanmax
altitude,-0.009499196518232552,8.916103639631104e-4,-10.653977232846042,1.2634065667645874e-17,MAL,9,T2_meanmax
pisr,5.887726380386243e-4,5.5322245727616216e-5,10.642601909862742,1.333579561585685e-17,MAL,9,T2_meanmax
moist_med,-0.017509653364447,0.010591404263530823,-1.653194697207211,0.10177552394343409,MAL,9,T2_meanmax
(Intercept),3.1522622195414844,0.47804320763656466,6.59409477885106,2.849460428922997e-9,MAL,9,T2_meanmin
altitude,-0.003040961504549197,5.932479267314418e-4,-5.125953867725549,1.6812439510560621e-6,MAL,9,T2_meanmin
pisr,6.048683920209671e-5,3.463936263812092e-5,1.7461879952586201,0.08419042260262578,MAL,9,T2_meanmin
wetland_prop_100m,-0.017353238391027398,0.005593239717872661,-3.102537932636212,0.0025634445275775023,MAL,9,T2_meanmin
(Intercept),7.607569838863205,0.25868080532179605,29.409100645869234,5.64567438095947e-47,MAL,9,T3_mean
altitude,-0.006080882802733538,3.018630122097071e-4,-20.144511108598795,1.6215590454577386e-34,MAL,9,T3_mean
pisr,9.842144899781137e-5,1.2731999928397809e-5,7.730242660329381,1.7429323296562397e-011,MAL,9,T3_mean
wetland_prop_100m,-0.004797910100646468,0.0021333717279583284,-2.248979883706505,0.027039209001480193,MAL,9,T3_mean
tpi100,0.009685443869238534,0.005074333700007293,1.908712442231502,0.05959622607804995,MAL,9,T3_mean
canopy_cover2m_10m,-0.001942468546895927,9.277607173466847e-4,-2.0937171735953846,0.03919536403450314,MAL,9,T3_mean
moist_med,-0.004206067503661759,0.002543062434799613,-1.6539379631838205,0.10174400403525398,MAL,9,T3_mean
(Intercept),3.6309717726899233,4.516142129902022,0.8039985607735285,0.4235163630548575,MAL,9,T3_absmin
wetland_prop_100m,-0.045410505806162925,0.01438009694479337,-3.157872021342999,0.002163415594183592,MAL,9,T3_absmin
snow_days,-0.037775186814223045,0.01870356722676293,-2.0196781905951364,0.04639092148762661,MAL,9,T3_absmin
water_prop_500m,-0.043948035327980646,0.020444778667149804,-2.149597021492599,0.034269679752704736,MAL,9,T3_absmin
(Intercept),12.397083145966768,0.5161078281405405,24.02033542221518,3.6479037996150453e-41,MAL,9,T3_meanmax
altitude,-0.011301033360982433,6.348784787520702e-4,-17.80030941227677,2.1541760615088356e-31,MAL,9,T3_meanmax
pisr,4.700478046191925e-4,3.934581506441696e-5,11.946576881165896,2.432561702376966e-20,MAL,9,T3_meanmax
(Intercept),6.044124454807876,1.7463294958152378,3.4610447050751447,8.323126135315953e-4,MAL,9,T3_meanmin
altitude,-9.083093991743163e-4,6.296248782160365e-4,-1.4426199322807853,0.15267753311777968,MAL,9,T3_meanmin
wetland_prop_100m,-0.01997863788626154,0.005944530635216218,-3.3608436245420856,0.0011510086762038913,MAL,9,T3_meanmin
snow_days,-0.016802536218254456,0.007655671921164575,-2.194782690700579,0.03081214131092224,MAL,9,T3_meanmin
water_prop_500m,-0.014631242055560227,0.008647356011463617,-1.6919902495241204,0.09418607724466209,MAL,9,T3_meanmin
moist_med,-0.012467918722259452,0.006720262276451851,-1.8552726380855236,0.06690533213545735,MAL,9,T3_meanmin
(Intercept),8.052079787751735,0.3435886299168056,23.435233551533457,1.0247008045088334e-21,MAL,9,T4_mean
altitude,-0.005301137577192529,4.5026404508759216e-4,-11.773397487603683,3.617292611353649e-13,MAL,9,T4_mean
pisr,4.7335908564020765e-5,1.9919323674087634e-5,2.376381313869528,0.023635286673207613,MAL,9,T4_mean
tpi100,0.013141955914725315,0.0063926388806578825,2.0557951356346353,0.04803715731131552,MAL,9,T4_mean
(Intercept),-3.2315830183447916,0.32405448782404905,-9.97234458946742,2.4259562631821103e-11,MAL,9,T4_absmin
wetland_prop_100m,-0.06710362416027357,0.026476221996108083,-2.534486384429681,0.01635203623177075,MAL,9,T4_absmin
tpi100,0.0926650004389472,0.03905323539454893,2.3727867743291107,0.02383081287096108,MAL,9,T4_absmin
water_prop_500m,-0.06662805134301214,0.023486134453252788,-2.836910070306792,0.007839271092917545,MAL,9,T4_absmin
(Intercept),14.138946052189667,0.801517446656357,17.640222444529776,1.016920340989873e-17,MAL,9,T4_meanmax
altitude,-0.011053937298784254,0.0010332782500130243,-10.697928944739639,6.245287955597493e-12,MAL,9,T4_meanmax
pisr,1.7417378305581872e-4,3.592481662461081e-5,4.848285932140248,3.316319100137395e-5,MAL,9,T4_meanmax
tpi100,0.03399149168582592,0.011669734218787585,2.9127905613395737,0.0065883559841727465,MAL,9,T4_meanmax
canopy_cover2m_10m,-0.005183740090321387,0.0025416574131875186,-2.0395117231084283,0.05000018191903972,MAL,9,T4_meanmax
(Intercept),2.32970824685555,0.17852043987256433,13.050092462905633,1.4012638693934903e-14,MAL,9,T4_meanmin
wetland_prop_100m,-0.017379613911756155,0.010904391419409418,-1.593817870552691,0.12051126841782035,MAL,9,T4_meanmin
canopy_cover2m_10m,0.003757814232195824,0.0027024599330739444,1.390516168697256,0.173679432433626,MAL,9,T4_meanmin
(Intercept),7.168863767116019,0.20786283440500164,34.48843458541582,1.15857919425186e-53,MAL,10,T1_absmax
altitude,-0.004323970327624193,2.7347864910506095e-4,-15.810997830265991,1.0322207342144115e-27,MAL,10,T1_absmax
pisr,3.547174014681168e-4,4.1614719209780386e-5,8.523844644487,3.3628904280536785e-13,MAL,10,T1_absmax
water_prop_500m,0.010157362330261856,0.003948910930085449,2.5721933237025594,0.011743896431293838,MAL,10,T1_absmax
(Intercept),10.121074353825074,0.19122110557595773,52.92864677955088,4.651714814920579e-69,MAL,10,T2_absmax
altitude,-0.006038257434539225,2.3532796897236352e-4,-25.658902598391723,6.732759905480014e-43,MAL,10,T2_absmax
pisr,1.7332130174802055e-4,4.2881630837385176e-5,4.041854247691417,1.1241553411331621e-4,MAL,10,T2_absmax
tpi100,0.010526837704840666,0.006286086946308254,1.674624896975527,0.09751850269942854,MAL,10,T2_absmax
moist_med,-0.00473379679305435,0.002828654937620116,-1.673515114939089,0.09773730561612988,MAL,10,T2_absmax
(Intercept),11.057082102442774,0.08792184265431334,125.76035452210039,6.250231894172773e-103,MAL,10,T3_absmax
altitude,-0.006768489389153897,1.1655362093693595e-4,-58.07189287423465,3.9669324461681874e-73,MAL,10,T3_absmax
pisr,5.384621043996783e-5,2.115200502153406e-5,2.545678784831463,0.012607799114153953,MAL,10,T3_absmax
tpi100,0.011606437972601415,0.0030527208458330794,3.8019978107215526,2.609121575734823e-4,MAL,10,T3_absmax
(Intercept),11.811366927014921,0.1492296975685311,79.14890346534918,2.4257701755279914e-37,MAL,10,T4_absmax
altitude,-0.007158177074055284,2.4976139630183936e-4,-28.66006188324055,7.103070318422882e-24,MAL,10,T4_absmax
tpi100,0.00953388396487906,0.003446255162422777,2.7664474960631105,0.009466934453086247,MAL,10,T4_absmax
(Intercept),1.1869306169869396,0.758398415663242,1.5650489142292492,0.12116058191252711,MAL,10,T1_mean
altitude,-0.005362635695352287,3.5316796851359006e-4,-15.184377331620691,2.590288849880601e-26,MAL,10,T1_mean
pisr,3.076893141435297e-4,4.482193720260659e-5,6.864703610481973,8.986704487875379e-10,MAL,10,T1_mean
snow_days,0.014866580974427878,0.0033478058833831814,4.440693843158017,2.5942149169294745e-5,MAL,10,T1_mean
tpi100,-0.01180865049004803,0.0062578125445624175,-1.8870252833490333,0.062453719661468655,MAL,10,T1_mean
canopy_cover2m_10m,0.0023374740707038624,9.900649452594303e-4,2.3609300398888133,0.02043771301350703,MAL,10,T1_mean
(Intercept),-6.277707042721734,2.04424759638776,-3.0709132562095753,0.0028475010372929197,MAL,10,T1_absmin
altitude,-0.007748472094316895,6.90080730004694e-4,-11.22835598418201,1.3164814870301012e-18,MAL,10,T1_absmin
pisr,2.926779607738152e-4,1.0805106686670098e-4,2.708700332731395,0.008133022762009758,MAL,10,T1_absmin
wetland_prop_100m,-0.010067635655057774,0.00601144503713569,-1.6747446899813563,0.09757554140457808,MAL,10,T1_absmin
snow_days,0.04379526129004294,0.008423035102841132,5.199463228554109,1.309191720057365e-6,MAL,10,T1_absmin
tpi100,-0.03024615797490049,0.015407066208924427,-1.9631354577668154,0.052824894899050234,MAL,10,T1_absmin
water_prop_500m,-0.025990730218217205,0.009552839209390273,-2.720733558738095,0.007865534228305784,MAL,10,T1_absmin
(Intercept),2.049794044276007,0.7108546998784395,2.8835626248606565,0.00494199619098544,MAL,10,T1_meanmax
altitude,-0.005104642273970354,3.310279993726709e-4,-15.420575551446191,9.611716550974953e-27,MAL,10,T1_meanmax
pisr,3.282232246103221e-4,4.201206656037777e-5,7.812594130274812,1.1167523118589715e-11,MAL,10,T1_meanmax
snow_days,0.011293137805170134,0.00313793317250329,3.5989095956944865,5.275733788050312e-4,MAL,10,T1_meanmax
tpi100,-0.011805815304764693,0.005865512593891955,-2.012750823697602,0.04719767757948365,MAL,10,T1_meanmax
canopy_cover2m_10m,0.0023253957468608068,9.279981405381348e-4,2.505819403379772,0.014056267367977623,MAL,10,T1_meanmax
(Intercept),0.8412448327201496,0.8532637876908679,0.9859141391629377,0.32687827384928314,MAL,10,T1_meanmin
altitude,-0.005961936328864836,3.922228886637312e-4,-15.200378410287648,2.4214985190412887e-26,MAL,10,T1_meanmin
pisr,2.7036790969885204e-4,4.628067688423978e-5,5.841917791632861,8.531195938061791e-8,MAL,10,T1_meanmin
snow_days,0.017657101338971932,0.00365130020144392,4.835839390031356,5.592594070656621e-6,MAL,10,T1_meanmin
water_prop_500m,-0.007951444576726923,0.0041840243747572085,-1.9004297930717318,0.060650674459689385,MAL,10,T1_meanmin
canopy_cover2m_10m,0.002087655959809825,0.0010665248564169089,1.9574376980049977,0.053465152789531026,MAL,10,T1_meanmin
(Intercept),-0.837668751845711,1.2700297824417845,-0.6595662270495676,0.5112744460712466,MAL,10,T2_mean
altitude,-0.0053870527110159334,5.582824248983098e-4,-9.649332435992726,2.103718223397669e-15,MAL,10,T2_mean
pisr,2.4206725925960854e-4,6.576906209208295e-5,3.680564258628036,4.0289232783869544e-4,MAL,10,T2_mean
wetland_prop_100m,-0.008896928172198159,0.004076194665617006,-2.1826553690490753,0.03175520433808078,MAL,10,T2_mean
snow_days,0.01993761679884386,0.00522190639208727,3.818072424479925,2.514325935415814e-4,MAL,10,T2_mean
tpi100,-0.019712789332642963,0.00917079328871292,-2.149518445356821,0.03436947545194298,MAL,10,T2_mean
canopy_cover2m_10m,-0.003529512596152669,0.0015802568002847004,-2.2335057159803324,0.02808077440261103,MAL,10,T2_mean
(Intercept),-17.895956149306382,6.212275299776732,-2.8807409983825987,0.004982542509944262,MAL,10,T2_absmin
altitude,-0.006300935411748235,0.002911348701546837,-2.1642668253378465,0.033152230127464294,MAL,10,T2_absmin
wetland_prop_100m,-0.05706866832025636,0.02106113788062848,-2.709666906114637,0.008094964636896023,MAL,10,T2_absmin
snow_days,0.07321889564957611,0.02564750754772749,2.854815249135728,0.005369667117882114,MAL,10,T2_absmin
water_prop_500m,-0.04216265904826292,0.029100705473100345,-1.448853502442976,0.15093258894462688,MAL,10,T2_absmin
canopy_cover2m_10m,-0.022472822000982665,0.008113114102536062,-2.769937870583865,0.006838352527884969,MAL,10,T2_absmin
(Intercept),2.1499719984136147,0.7410202463663362,2.901367417363032,0.004693066234891452,MAL,10,T2_meanmax
altitude,-0.005381569591221455,2.7304580560125804e-4,-19.709402161923045,4.96330525147332e-34,MAL,10,T2_meanmax
pisr,4.539245020405667e-4,4.288991969986612e-5,10.583477544771053,2.2993833470392586e-17,MAL,10,T2_meanmax
