r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,area,month,resp
0.33648103263059675,0.32173616668905447,0.4404445656193296,22.82021647159182,9.624992413707838e-9,2,-54.179283052113306,116.35856610422661,126.48896407683964,17.459227384523995,90,93,AIL,7,T3_meanmin
0.8274157818658048,0.8051468504936505,0.2982026016325609,37.15561236586465,2.061484770214784e-11,4,-4.830858503456469,21.661717006912937,31.1628306376496,2.756668540233262,31,36,AIL,7,T4_mean
0.3065822635151139,0.24157435071965583,3.6919691822464897,4.71607609491708,0.007765786971174672,3,-95.98345145322273,201.96690290644545,209.884497598726,436.1803661650501,32,36,AIL,7,T4_absmax
0.19327618795255996,0.14438383570726065,0.6259481510522801,3.9530965289390823,0.02890416695815653,2,-32.65002387368979,73.30004774737958,79.63412350120402,12.929765897590347,33,36,AIL,7,T4_absmin
0.488310246343256,0.4222857620004503,1.4277931890422868,7.395896404247562,2.645602676625885e-4,4,-61.21089698571734,134.42179397143468,143.92290760217134,63.19639511094185,31,36,AIL,7,T4_meanmax
0.1947761805592743,0.11928644748670625,0.48941177998735075,2.5801678272201154,0.0707184744416296,3,-23.23785446559129,56.47570893118258,64.39330362346313,7.664764492492384,32,36,AIL,7,T4_meanmin
0.28058716049647536,0.24861325651854094,0.7193362636295272,8.77550519605338,4.993443540381213e-6,4,-100.93546456389345,213.8709291277869,229.19419047739012,46.57001941552397,90,95,AIL,8,T1_mean
0.2802673689095083,0.23983295143251449,1.9342498647391428,6.93140612373043,1.6543078332401838e-5,5,-194.37359639491132,402.74719278982263,420.62433103102643,332.9777059926619,89,95,AIL,8,T1_absmax
0.5363315016462651,0.5157240128305435,0.8766851665102231,26.026048415811587,2.3967296959420795e-14,4,-119.72827032340089,251.45654064680178,266.779801996405,69.17191930611519,90,95,AIL,8,T1_absmin
0.2466500607423402,0.2131678412197775,0.9494693821531804,7.366598279905852,3.528682958299164e-5,4,-127.30502806838633,266.61005613677264,281.9333174863759,81.1342896881708,90,95,AIL,8,T1_meanmax
0.4217127359372233,0.38922468739437066,0.663207786481504,12.980549920718468,1.7351065436301379e-9,5,-92.68687709240415,199.3737541848083,217.2508924260121,39.14616655642297,89,95,AIL,8,T1_meanmin
0.6927548937488651,0.6790995556932591,0.3984381831757583,50.73143491050117,2.7818166132338045e-22,4,-44.81169057094723,101.62338114189446,116.9466424914977,14.287768723115922,90,95,AIL,8,T2_mean
0.4733150524360706,0.443726010438097,2.9791469721767143,15.996295265946294,3.195238958041708e-11,5,-235.4057516819614,484.8115033639228,502.6886416051266,789.9031846828419,89,95,AIL,8,T2_absmax
0.35322271761038765,0.31688691522894885,1.3576991400635698,9.72106557335366,1.9657438787776756e-7,5,-160.75042439911678,335.50084879823356,353.37798703943736,164.05787898871276,89,95,AIL,8,T2_absmin
0.5640981542755267,0.5447247389099945,1.443653526866385,29.11712486581645,1.5625695562495022e-15,4,-167.11278946864374,346.2255789372875,361.5488402868907,187.57219550703772,90,95,AIL,8,T2_meanmax
0.33059109142921983,0.28494957493575757,0.7942952073913291,7.24321006022168,2.648183716794061e-6,6,-109.28499852543881,234.56999705087762,255.00101218368195,55.519629130665436,88,95,AIL,8,T2_meanmin
0.850671048226222,0.8418869922395291,0.2614149534797315,96.84262594807275,1.3683664844096215e-33,5,-3.9301202047358115,21.860240409471622,39.43625695508957,5.808711121738864,85,91,AIL,8,T3_mean
0.663389095641679,0.6517818230775989,1.7103653344956484,57.15288341678206,1.6551244860850308e-20,3,-175.91845479143936,361.8369095828787,374.391207115463,254.5054132376638,87,91,AIL,8,T3_absmax
0.5559779089732649,0.5298589624422805,1.079947939206461,21.28638336594926,9.593915613163774e-14,5,-133.0189991791753,280.0379983583506,297.61401490396855,99.134441868684,85,91,AIL,8,T3_absmin
0.7817808131249049,0.7689443903675464,0.9679924383256258,60.90332391684012,1.2149641423621301e-26,5,-123.05960983755112,260.1192196751023,277.6952362207202,79.64579565572518,85,91,AIL,8,T3_meanmax
0.32738451948921093,0.30419088223021806,0.6510537430608886,14.11527290150561,1.414184369981944e-7,3,-88.0242775882968,186.0485551765936,198.60285270917785,36.87677494276264,87,91,AIL,8,T3_meanmin
0.819724201510528,0.806370438659456,0.27698366252704,61.38525976928839,9.018935393113308e-11,2,-2.4738456238434776,12.947691247686954,18.552480774335578,2.071438631286116,27,30,AIL,8,T4_mean
0.18777805862992508,0.09406014231799342,3.948405174745409,2.0036516604244867,0.13815619224927728,3,-81.62099566614225,173.2419913322845,180.24797824059527,405.33748902286436,26,30,AIL,8,T4_absmax
0.6967159992064352,0.6617216914225623,0.878706691445789,19.909409367643416,6.513595032714503e-7,3,-36.542519701210395,83.08503940242079,90.09102631073156,20.075261689381726,26,30,AIL,8,T4_absmin
0.5477273908773005,0.4955420898246813,1.363049070870787,10.495817401245212,1.055435342657425e-4,3,-49.71336796670694,109.42673593341388,116.43272284172465,48.30547200964461,26,30,AIL,8,T4_meanmax
0.28586172059953235,0.2329625887920903,0.6169242251527133,5.403901932456975,0.010618452373412735,2,-26.497476030330674,60.99495206066135,66.59974158730996,10.27607848866744,27,30,AIL,8,T4_meanmin
0.8579868622091686,0.8501839425503317,0.33139027445600316,109.95715702871424,5.182104272856047e-37,5,-27.407764766899827,68.81552953379966,86.83850638332333,9.993575774366285,91,97,AIL,9,T1_mean
0.2532879921362056,0.2208222526638668,0.8608593383517017,7.8017010008969425,1.8500249227522208e-5,4,-120.53735792512353,253.07471585024706,268.52298172126734,68.17924963931432,92,97,AIL,9,T1_absmax
0.6345025795544641,0.6186113873611799,0.5506060260570569,39.927940700548156,2.357763321277117e-19,4,-77.18693429517155,166.3738685903431,181.82213446136342,27.89136362559169,92,97,AIL,9,T1_absmin
0.837778760596306,0.830725663230928,0.3722645666796064,118.78168089792229,1.8279640521539814e-35,4,-39.21970500646306,90.43941001292612,105.88767588394641,12.749443499674271,92,97,AIL,9,T1_meanmax
0.7816262885418953,0.7696277329672742,0.43982086159923495,65.14336527266332,1.4389426180036631e-28,5,-54.8656278626187,123.7312557252374,141.7542325747611,17.603257517108297,91,97,AIL,9,T1_meanmin
0.8969898611528456,0.891329963413991,0.23254055801274634,158.48163739692657,2.4994736475959704e-43,5,6.952749402443148,0.09450119511370403,18.117478044637384,4.920835112000029,91,97,AIL,9,T2_mean
0.5520384263478716,0.5325618361890834,1.7639297136372918,28.34368962160359,2.390982640443667e-15,4,-190.12208010597104,392.2441602119421,407.69242608296236,286.25321918803354,92,97,AIL,9,T2_absmax
0.2911803741048474,0.2439257323785038,1.218020822952479,6.161942265716517,1.914685102539134e-5,6,-153.13536899513878,322.27073799027755,342.8684258183046,133.52172526312503,90,97,AIL,9,T2_absmin
0.736980911097291,0.7225293128059334,0.9324289607759148,50.99649853525344,6.26059414025906e-25,5,-127.7538970810582,269.5077941621164,287.53077101164007,79.11756278732237,91,97,AIL,9,T2_meanmax
0.44799890206898624,0.41766917141343607,0.5826920526878502,14.770948913356223,1.3593887084752117e-10,5,-82.15088629083806,178.30177258167612,196.3247494311998,30.897232572167816,91,97,AIL,9,T2_meanmin
0.9359135910714969,0.9316411638095966,0.171917983084403,219.05898771351792,1.9145083858659895e-51,6,36.78723829294056,-57.574476585881115,-36.97678875785405,2.660021361702817,90,97,AIL,9,T3_mean
0.7673953522627488,0.7572821067089552,1.1720097513397854,75.88022541140558,2.6567746067148475e-28,4,-150.46614235378937,312.93228470757873,328.380550578599,126.37183086567016,92,97,AIL,9,T3_absmax
0.44943804164581,0.41273391108886404,0.992615727955757,12.244890011725316,4.9951937450996e-10,6,-133.28539221228738,282.57078442457475,303.1684722526018,88.67573850466238,90,97,AIL,9,T3_absmin
0.8573023069383137,0.8494617743525067,0.7355377218689655,109.3423562182774,6.44202941587999e-37,5,-104.74635640068269,223.49271280136537,241.51568965088904,49.232432366589066,91,97,AIL,9,T3_meanmax
0.32254933037304784,0.2853267661078306,0.4465335088307743,8.665424769632436,9.504206123499633e-7,5,-56.334880459807536,126.66976091961507,144.69273776913874,18.144687880293812,91,97,AIL,9,T3_meanmin
0.9744394140164487,0.968962145591402,0.11513378177089997,177.90609084639513,5.81033240385886e-21,6,29.90028123097605,-43.8005624619521,-31.35777797003679,0.37116205573633815,28,35,AIL,9,T4_mean
0.8021020593415922,0.7897334380504417,0.7688326120193073,64.84975491290051,5.5342707088121e-12,2,-38.89376578549177,85.78753157098355,92.0089238169412,18.915314729741784,32,35,AIL,9,T4_absmax
0.6926565639650877,0.6516774391604327,0.7836011716949522,16.90266854811907,2.348967890348484e-7,4,-38.430283347747746,88.86056669549549,98.19265506443197,18.42092388845106,30,35,AIL,9,T4_absmin
0.9431175803488603,0.9376128300600404,0.32704017254874596,171.32794965546603,2.2291637453748526e-19,3,-8.420504431605512,26.841008863211023,34.61774917065809,3.31561350828212,31,35,AIL,9,T4_meanmax
0.5272899375692507,0.46426192924515075,0.3181906838539645,8.365962237896571,1.1715711835913307e-4,4,-6.886556324931185,25.77311264986237,35.10520101879885,3.037359338743607,30,35,AIL,9,T4_meanmin
0.7600074890387554,0.7463715509159574,0.40399041234344424,55.73562172213845,8.208488114211846e-26,5,-45.08196912120437,104.16393824240873,121.96700171829876,14.362326287357499,88,94,AIL,10,T1_mean
0.5163063595429354,0.4945673195223931,0.43431603610616204,23.750191317328337,2.203696974550889e-13,4,-52.41689201919974,116.83378403839949,132.0935527320195,16.788107310488247,89,94,AIL,10,T1_absmax
0.5528998576333775,0.5274964404534557,1.1657380460718882,21.76478281317116,4.010579013310682e-14,5,-144.6955114580573,303.3910229161146,321.19408639200464,119.58717690123632,88,94,AIL,10,T1_absmin
0.7939604568965819,0.7797508332342772,0.34532118509094917,55.8748405844696,9.265180015505894e-28,6,-29.794698498095215,75.58939699619043,95.93575525435045,10.374464715917728,87,94,AIL,10,T1_meanmax
0.7360749746899702,0.7210792346155366,0.46655790346529025,49.0856050475906,5.134322395508623e-24,5,-58.61712217295747,131.23424434591493,149.03730782180497,19.155512401161584,88,94,AIL,10,T1_meanmin
0.7017371941053919,0.684790443770471,0.5338349650490329,41.40836326946848,1.0412018847618821e-21,5,-71.27935468661751,156.55870937323502,174.36177284912503,25.078219751983394,88,94,AIL,10,T2_mean
0.5930929809563513,0.5795294136548963,0.8122069245027773,43.72691695146679,1.583806414025368e-17,3,-111.78440887365124,233.5688177473025,246.2852916586525,59.37120793892342,90,94,AIL,10,T2_absmax
0.4576229213821852,0.42680604191526383,2.0462340886906896,14.849748881076545,1.5025624089853464e-10,5,-197.5842985754756,409.1685971509512,426.97166062684124,368.4625072233439,88,94,AIL,10,T2_absmin
0.8328426722301576,0.8213145806598237,0.3470728266682249,72.24462671457002,1.1385188921821804e-31,6,-30.270308213761645,76.54061642752329,96.88697468568333,10.47998058999804,87,94,AIL,10,T2_meanmax
0.5818385733976498,0.5529998543216257,0.7953847933071378,20.17560391166531,1.1951705115301623e-14,6,-108.22369805068148,232.44739610136295,252.79375435952298,55.03941633990874,87,94,AIL,10,T2_meanmin
0.5584624376565798,0.5386180528321564,0.47945879578073447,28.142088686430572,4.107217882494327e-15,4,-61.71212865322216,135.4242573064443,150.68402600006434,20.459385579784573,89,94,AIL,10,T3_mean
0.7335634064084633,0.7215887280447987,1.1318369034919458,61.25954987103082,9.24335051257534e-25,4,-142.45241450601972,296.90482901203944,312.16459770565945,114.01387507345504,89,94,AIL,10,T3_absmax
0.1969453024880982,0.17017681257103467,2.1802587813404877,7.357355723027048,1.8258981555652624e-4,3,-204.60411807859433,419.20823615718865,431.9247100685387,427.8175518251078,90,94,AIL,10,T3_absmin
0.8524342071379858,0.8491910028992602,0.37760654553650075,262.8370415157538,1.5447177973467003e-38,2,-40.308928194198,88.617856388396,98.79103551747602,12.975389994112856,91,94,AIL,10,T3_meanmax
0.18274172845031628,0.14601101961662255,0.7954014666811638,4.9751756569065835,0.001149624963789515,4,-109.29389631989041,230.58779263978082,245.84756133340085,56.30705089467064,89,94,AIL,10,T3_meanmin
0.8070554482081451,0.7737891461750668,0.19722258291769573,24.260449730951382,1.5180235244356388e-9,5,10.447846782759838,-6.895693565519675,3.991742864906218,1.1280056691690936,29,35,AIL,10,T4_mean
0.8402343104866864,0.8189322185515779,0.6346204150974213,39.44374632530228,1.534277442175708e-11,4,-31.049723703770045,74.09944740754008,83.43153577647658,12.0822921377527,30,35,AIL,10,T4_absmax
0.7307388657136484,0.673040051223716,1.2265974108245654,12.664711955930239,7.086546570239896e-7,6,-52.90637663148328,121.81275326296657,134.25553775488189,42.12715383076277,28,35,AIL,10,T4_absmin
0.9091795036468422,0.9003904233546012,0.24451991147499738,103.44421411754065,3.0930802034634687e-16,3,1.757015090424122,6.485969819151756,14.262710126598822,1.8534896003399572,31,35,AIL,10,T4_meanmax
0.48887315294757117,0.45692772500679435,0.35607818988937934,15.303384066536422,2.169996770514249e-5,2,-11.95346306470123,31.90692612940246,38.12831837536012,4.057333674076701,32,35,AIL,10,T4_meanmin
0.5243095848314173,0.4873114414294165,1.2770707861958213,14.171240408865012,2.8368460561750488e-12,7,-158.85100634583804,335.7020126916761,358.96671999971124,146.78188136593317,90,98,AIL,11,T1_mean
0.522857960803569,0.48574691331051334,0.8384960056930958,14.089011119974634,3.2322071773396165e-12,7,-117.62098843171327,253.24197686342654,276.5066841714617,63.27679964069485,90,98,AIL,11,T1_absmax
0.48238586836248354,0.44825746407869127,2.0209668843831157,14.134439581506319,2.613434932601856e-11,6,-204.3751387663923,424.7502775327846,445.43001736214916,371.67195044736104,91,98,AIL,11,T1_absmin
0.5282831767352076,0.49159409048127933,1.2055704898599828,14.398918879552216,1.980411627605272e-12,7,-153.20462691201223,324.40925382402446,347.6739611320596,130.80601854191153,90,98,AIL,11,T1_meanmax
0.5213157970142717,0.4840848034487151,1.3493240404203202,14.002199433553509,3.710993993314591e-12,7,-164.24441175818296,346.4888235163659,369.7535308244011,163.86078294505958,90,98,AIL,11,T1_meanmin
0.383617668386733,0.3501186286251423,1.7288873113611625,11.451601929992698,1.3151481776427863e-8,5,-189.6130569128632,393.2261138257264,411.3208861764204,274.9927228554779,92,98,AIL,11,T2_mean
0.541640124744103,0.5114185945074504,0.6384628935909911,17.92232625226912,1.2919218098058232e-13,6,-91.45289704193186,198.90579408386373,219.5855339132283,37.09477285082489,91,98,AIL,11,T2_absmax
0.25971823868255434,0.23609222502348692,3.8540910188561113,10.992892937013824,2.9732215241824106e-6,3,-269.22926240133205,548.4585248026641,561.383362196017,1396.2776526729697,94,98,AIL,11,T2_absmin
0.41781002939677786,0.3861692701248637,1.3943806166702135,13.204804151702035,1.0753698413353008e-9,5,-168.5403408748405,351.080681749681,369.175454100375,178.87535198139565,92,98,AIL,11,T2_meanmax
0.36769682966832573,0.3333325269329086,2.1123795269087786,10.699964800664041,4.002711592557458e-8,5,-209.2460849687973,432.4921699375946,450.58694228828864,410.5175484447088,92,98,AIL,11,T2_meanmin
0.1528300600901565,0.11639264331984067,2.0076787537589618,4.194316547013323,0.003626340761960015,4,-204.79390713632728,421.58781427265455,437.097619144678,374.8619799814478,93,98,AIL,11,T3_mean
0.3805709711556559,0.36080195959679395,0.6702456440101436,19.250885155411513,8.18374894311268e-10,3,-97.80313603835266,205.60627207670532,218.5311094700582,42.22754699156978,94,98,AIL,11,T3_absmax
0.10769901132626201,0.0792213201983768,4.980419061204473,3.781873005175041,0.013050972233834932,3,-294.3543896910137,598.7087793820274,611.6336167753802,2331.629958369631,94,98,AIL,11,T3_absmin
0.15561925651818853,0.1286709349177052,1.3220574121502549,5.774729084255746,0.0011429713682297505,3,-164.3745526668869,338.7491053337738,351.67394272712664,164.2965652960143,94,98,AIL,11,T3_meanmax
0.13991942531195872,0.11247004526872328,2.8931911523320095,5.097361947394529,0.002592820721895052,3,-241.1253037243969,492.2506074487938,505.17544484214665,786.8321741296287,94,98,AIL,11,T3_meanmin
0.7592163714253722,0.7215939294605866,0.6803611822766928,20.179880193210074,4.678455813719797e-9,5,-36.01951346638086,86.03902693276171,97.50213005084642,14.812522827166058,32,38,AIL,11,T4_mean
0.6879492559233872,0.6604153667401567,0.543111472691621,24.9855460427429,1.0070666042025451e-8,3,-28.60963098573171,67.21926197146342,75.40719277009535,10.028982440154884,34,38,AIL,11,T4_absmax
0.87657307344259,0.8572876161679946,1.3722953224952057,45.45254286489215,1.2988454769013893e-13,5,-62.68093009954083,139.36186019908166,150.82496331716635,60.26222246855105,32,38,AIL,11,T4_absmin
0.5044778380087573,0.44441454564618255,0.5415005345551918,8.399103981237884,8.672368919408623e-5,4,-27.929544330904392,67.85908866180878,77.6846056201671,9.67635335447743,33,38,AIL,11,T4_meanmax
0.8069082869859011,0.7767377068274481,0.9364038785514313,26.744871419379322,1.4894352984918816e-10,5,-48.157590127255745,110.31518025451149,121.77828337259619,28.059271160517234,32,38,AIL,11,T4_meanmin
0.47477596187591575,0.44014580551608606,1.2260899357320367,13.709899457071065,4.925153809914955e-11,6,-155.40004442123052,326.80008884246104,347.4798286718256,136.7999842758085,91,98,AIL,12,T1_mean
0.37918997051448156,0.3454502949989643,0.8234287889371774,11.238696422557094,1.7981216162324683e-8,5,-116.92094581132565,247.8418916226513,265.93666397334533,62.379217281450295,92,98,AIL,12,T1_absmax
0.47020346659127604,0.43527182702586564,1.9732509934440352,13.460675549191105,7.172678840896131e-11,6,-202.03356405860018,420.06712811720035,440.7468679465649,354.3284729646364,91,98,AIL,12,T1_absmin
0.4717366937546229,0.4369061460900926,1.153872815602245,13.543763316561781,6.325732830445058e-11,6,-149.45083274096686,314.9016654819337,335.5814053112983,121.15944518731258,91,98,AIL,12,T1_meanmax
0.4803362635642784,0.4460727205025825,1.291010388417571,14.01887314161793,3.102910544477123e-11,6,-160.45635116438098,336.91270232876195,357.5924421581265,151.67041189319,91,98,AIL,12,T1_meanmin
0.5271778199610158,0.4960027311672366,1.2535645667535482,16.91022673418051,5.041100758052047e-13,6,-157.57181797227204,331.1436359445441,351.82337577390865,142.99959519482098,91,98,AIL,12,T2_mean
0.22949002204489016,0.18761447976472112,0.8984643446337759,5.480287765815266,1.8472557654320983e-4,5,-125.4675209123,264.93504182460003,283.029814175294,74.26591242919444,92,98,AIL,12,T2_absmax
0.4863943456127406,0.452530236532262,2.661870137786649,14.363122456782074,1.864052398564379e-11,6,-231.36952125650978,478.73904251301957,499.41878234238413,644.7852893700687,91,98,AIL,12,T2_absmin
0.5172770141271422,0.48544912494871206,1.062733174429181,16.25231919173898,1.2480756730831709e-12,6,-141.38740310900255,298.7748062180051,319.45454604736966,102.77556380294149,91,98,AIL,12,T2_meanmax
0.5354976016607909,0.5048710699021617,1.4920320266498976,17.484761444132886,2.316204587621419e-13,6,-174.6383043976799,365.2766087953598,385.95634862472434,202.5805207379591,91,98,AIL,12,T2_meanmin
0.42055704548910217,0.38235201552135056,1.4423548687059866,11.007897280648391,3.4155406090011364e-9,6,-171.3198417506907,358.6396835013814,379.31942333074596,189.3152686224676,91,98,AIL,12,T3_mean
0.22003886594470443,0.19514648932591838,1.049199912577749,8.839608580349184,3.205248797291335e-5,3,-141.7207469278352,293.4414938556704,306.36633124902323,103.47712291599665,94,98,AIL,12,T3_absmax
0.2615721903285438,0.23800534533902917,4.211254629737222,11.099160301046801,2.651396995731641e-6,3,-277.9145544113724,565.8291088227448,578.7539462160977,1667.0585623094191,94,98,AIL,12,T3_absmin
0.43294379300747066,0.38883942135249616,1.0077483571008576,9.81634647001346,4.8764911725020774e-9,7,-135.63965593480617,289.27931186961234,312.5440191776475,91.40010761155301,90,98,AIL,12,T3_meanmax
0.41803878384862075,0.3796677146518266,2.0218310519194587,10.894634749545798,4.113412745159971e-9,6,-204.4170347113224,424.8340694226448,445.51380925200937,371.9898730280228,91,98,AIL,12,T3_meanmin
0.6764959345262552,0.6138822444345626,0.428927364929137,10.804281516319884,1.7712469902887737e-6,6,-17.885512009667327,51.771024019334654,64.87171329714573,5.703339215936645,31,38,AIL,12,T4_mean
0.7168084802015869,0.6824822353775368,0.31515478377659567,20.882228273899862,1.1680478469336601e-8,4,-7.360898311422619,26.72179662284524,36.547313581203554,3.277643745330001,33,38,AIL,12,T4_absmax
0.8025532374564209,0.7717021808089867,2.028385780411651,26.01380064961783,2.112194459770684e-10,5,-77.52964057746047,169.05928115492094,180.52238427300563,131.65916397363785,32,38,AIL,12,T4_absmin
0.5898239586977927,0.5401056506611616,0.2413717849701903,11.863315184885723,4.412597297719141e-6,4,2.7746697079913147,6.4506605840173705,16.276177542375684,1.922591173129961,33,38,AIL,12,T4_meanmax
0.7570143501413124,0.7003176985076185,0.8159497850932739,13.352011597302734,1.0988232483413775e-7,7,-41.69898385463398,101.39796770926796,116.13624314680543,19.973221553812795,30,38,AIL,12,T4_meanmin
0.3149665199392257,0.25269074902461,0.5491453094716825,5.057609328852235,0.0019270473814667843,4,-37.52081943563585,87.0416388712717,98.39256065993546,13.268665120248997,44,49,VAR,1,T1_mean
0.37566480282482806,0.31890705762708516,0.4144230285318485,6.618740781826675,2.92428635615561e-4,4,-23.728503933146648,59.457007866293296,70.80792965495705,7.55684364941041,44,49,VAR,1,T1_absmax
0.18555917923554827,0.1312631245179181,1.0644659087020116,3.4175444275014066,0.025137691113490245,3,-70.50280760322744,151.00561520645488,160.46471669700801,50.98894518549598,45,49,VAR,1,T1_absmin
0.3235464336083823,0.26205065484550805,0.5302615745930251,5.261278743309626,0.0014951542408285679,4,-35.80617885066781,83.61235770133563,94.96327948999938,12.371802849554472,44,49,VAR,1,T1_meanmax
0.3077015748307747,0.24476535436084523,0.5672429018885166,4.889101578284195,0.002381458287354371,4,-39.109621092997735,90.21924218599547,101.57016397465922,14.157638428687829,44,49,VAR,1,T1_meanmin
0.3077558206558588,0.2448245316245733,0.47843136829292376,4.890346684347457,0.002377721591325698,4,-30.76615389758173,73.53230779516346,84.88322958382722,10.071449263332127,44,49,VAR,1,T2_mean
0.36869129272011003,0.2952833035015182,0.30049087017484694,5.022495461934441,0.0010362733980054187,5,-7.413236186289236,28.826472372578472,42.06921445935286,3.8826748115127794,43,49,VAR,1,T2_absmax
0.2414272505265636,0.172466091483524,1.049390294429131,3.5009163691098246,0.014456557654964423,4,-69.25329370786979,150.50658741573957,161.85750920440333,48.45367956185054,44,49,VAR,1,T2_absmin
0.3042793938162589,0.2410320659813734,0.4612749668942094,4.810944655410824,0.0026286183033763597,4,-28.97674999442162,69.95349998884325,81.304421777507,9.362082183663174,44,49,VAR,1,T2_meanmax
0.30532857022461846,0.24217662206322021,0.4970284451534444,4.834824247136222,0.0025504040642778413,4,-32.634743834422615,77.26948766884523,88.62040945750898,10.869640112832622,44,49,VAR,1,T2_meanmin
0.2156651824154819,0.1633761945765141,0.5083532152009539,4.124485696293388,0.011462472816119057,3,-34.28926221505155,78.5785244301031,88.03762592065624,11.629034613231632,45,49,VAR,1,T3_mean
0.30408537223192467,0.2408204060711906,0.31196005707641983,4.806536550724618,0.0026433258048639413,4,-9.811910897917315,31.62382179583463,42.974743584498384,4.282039397289417,44,49,VAR,1,T3_absmax
0.26798455029084606,0.18286647474327,1.2491727560594599,3.1483859164679817,0.016499086281560812,5,-77.22938897466729,168.45877794933457,181.70152003610895,67.09860070269104,43,49,VAR,1,T3_absmin
0.2612473338774903,0.17534586107254735,0.4777341363834041,3.041243943170872,0.019453769189084136,5,-30.131449495971964,74.26289899194393,87.50564107871831,9.813885917837869,43,49,VAR,1,T3_meanmax
0.2230948111105507,0.17130113185125417,0.5337326306264623,4.307375229970878,0.009385303508173945,3,-36.676469223780224,83.35293844756045,92.81203993811357,12.819173444794961,45,49,VAR,1,T3_meanmin
0.6817204972933082,0.6521131016926858,0.3751909161993301,23.025344967490998,3.199592839703759e-10,4,-18.413655019113797,48.827310038227594,60.05451610367494,6.053033614735187,43,48,VAR,1,T4_mean
0.807961762814332,0.7948682466425818,0.24303373636995027,61.707012250654984,8.344709672915361e-16,3,1.8778640529582091,6.244271894083582,15.600276948623037,2.5988774686132934,44,48,VAR,1,T4_absmax
0.8413775967880266,0.8181645621716402,2.0656717728091456,36.24591143262623,7.0576275056045206e-15,6,-99.14781831944998,214.29563663889996,229.2652447261631,174.94699479219966,41,48,VAR,1,T4_absmin
0.06487807069568256,0.04454933310211029,0.27914861192120227,3.1914461189265784,0.0806161082623317,1,-5.83909181941047,17.67818363882094,23.291786671544614,3.5845015867265633,46,48,VAR,1,T4_meanmax
0.8193261592641667,0.8025192903585079,0.6093595463567898,48.749482361244475,1.9639184360609557e-15,4,-41.69238183461577,95.38476366923155,106.6119697346789,15.966719439654563,43,48,VAR,1,T4_meanmin
0.2680360914094715,0.20149391790124171,0.6260822334025091,4.028063366104521,0.0072014498573792374,4,-43.94563274523055,99.8912654904611,111.24218727912485,17.247074371220055,44,49,VAR,2,T1_mean
0.34296642981077413,0.2665671774631898,0.452715284717773,4.489133326206144,0.002222847253411527,5,-27.495692436889655,68.99138487377931,82.2341269605537,8.812898547735054,43,49,VAR,2,T1_absmax
0.19122852216144434,0.13731042363887402,0.9933012055084377,3.5466481089164366,0.021748036189745926,3,-67.11227654872626,144.2245530974525,153.68365458800565,44.3991278189032,45,49,VAR,2,T1_absmin
0.27045544818288997,0.2041332161995164,0.6088453708461359,4.077900277100001,0.006747238367471349,4,-42.57768029605539,97.15536059211078,108.50628238077454,16.31047816643382,44,49,VAR,2,T1_meanmax
0.2631775750786846,0.19619371826765608,0.6447948449456745,3.9289701669634716,0.008200610279277723,4,-45.388705805300184,102.77741161060037,114.12833339926412,18.293457251014726,44,49,VAR,2,T1_meanmin
0.25805808329739366,0.19060881814261132,0.6019055058112384,3.8259584104467654,0.009391553032915348,4,-42.01595101315565,96.0319020263113,107.38282381497505,15.94077046873884,44,49,VAR,2,T2_mean
0.22647506584081809,0.17490673689687264,0.3922501476482177,4.3917472308826495,0.008562308731040151,3,-21.58470178587151,53.16940357174302,62.62850506229615,6.9237080248521865,45,49,VAR,2,T2_absmax
0.3109815426131819,0.2483435010325621,0.9715190093083448,4.964739234589981,0.0021651260216085724,4,-65.4752091282466,142.9504182564932,154.30134004515696,41.529364159688576,44,49,VAR,2,T2_absmin
0.2342944498250911,0.18324741314676385,0.5860268313762544,4.589775725895644,0.006910999778059568,3,-41.25652636972129,92.51305273944259,101.97215422999571,15.454235119180185,45,49,VAR,2,T2_meanmax
0.2617280102104739,0.19461237477506255,0.6163655958151918,3.8996577848442944,0.008522751840214114,4,-43.179202256119765,98.35840451223953,109.70932630090329,16.71588809900312,44,49,VAR,2,T2_meanmin
0.23103256948259124,0.16112643943555416,0.6110560866953654,3.304897143170968,0.018796300671832633,4,-42.755276928187065,97.51055385637413,108.86147564503788,16.42913980784797,44,49,VAR,2,T3_mean
0.22469455013601353,0.17300752014508114,0.39228315218857335,4.347213414572905,0.00898696274655839,3,-21.58882454899378,53.17764909798756,62.63675058854069,6.924873217095154,45,49,VAR,2,T3_absmax
0.335294596067738,0.27486683207389606,1.2184689185006983,5.548684477252986,0.0010493109939443057,4,-76.57319605639535,165.1463921127907,176.49731390145445,65.3253262354995,44,49,VAR,2,T3_absmin
0.22038577286220198,0.14951175221331126,0.5994161767776459,3.109542408409298,0.024456717085245563,4,-41.81287918152588,95.62575836305176,106.97668015171551,15.809189131240124,44,49,VAR,2,T3_meanmax
0.23886541323594307,0.16967135989375615,0.6285820098421712,3.452108984780473,0.015430574170016746,4,-44.140886907100594,100.28177381420119,111.63269560286494,17.385075096277827,44,49,VAR,2,T3_meanmin
0.6654613327286887,0.6320074660015575,0.32938434894199786,19.89191079633849,4.411056409123151e-9,4,-11.228266762730076,34.45653352546015,45.296508464082066,4.339761973117753,40,45,VAR,2,T4_mean
